Log Date and Time Tue, 31 Mar 2009 16:21:47
Fields:Ambient KilnFront KilnBack Date Date2Num

(0, '64.2', '62.8', '64.2', 'Mon, 30 Mar 2009 21:54:29', '733496.91284070781')
(4096, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:17:25', '733497.38709720050')
(4097, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:17:35', '733497.38721308741')
(4098, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:17:45', '733497.38732878875')
(4099, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:17:55', '733497.38744467613')
(4100, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:18:05', '733497.38756037760')
(4101, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:18:15', '733497.38767626463')
(4102, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:18:25', '733497.38779196690')
(4103, '62.4', '61.5', '62.4', 'Tue, 31 Mar 2009 09:18:35', '733497.38790787326')
(4104, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:18:45', '733497.38802355446')
(4105, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:18:55', '733497.38813944126')
(4106, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:19:05', '733497.38825514307')
(4107, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:19:15', '733497.38837103022')
(4108, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:19:25', '733497.38848673156')
(4109, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:19:35', '733497.38860261883')
(4110, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:19:45', '733497.38871832029')
(4111, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:19:55', '733497.38883420697')
(4112, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:20:05', '733497.38894990890')
(4113, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:20:15', '733497.38906579581')
(4114, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:20:25', '733497.38918149751')
(4115, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:20:35', '733497.38929738489')
(4116, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:20:45', '733497.38941308623')
(4117, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:20:55', '733497.38952897245')
(4118, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:21:05', '733497.38964467437')
(4119, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:21:15', '733497.38976056129')
(4120, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:21:25', '733497.38987626310')
(4121, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:21:35', '733497.38999214990')
(4122, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:21:45', '733497.39010785159')
(4123, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:21:55', '733497.39022373862')
(4124, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:22:05', '733497.39033944183')
(4125, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:22:15', '733497.39045532700')
(4126, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:22:25', '733497.39057102893')
(4127, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:22:35', '733497.39068691572')
(4128, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:22:45', '733497.39080261870')
(4129, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:22:55', '733497.39091850433')
(4130, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:23:05', '733497.39103420556')
(4131, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:23:15', '733497.39115009282')
(4132, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:23:25', '733497.39126579429')
(4133, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:23:35', '733497.39138168143')
(4134, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:23:45', '733497.39149738289')
(4135, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:23:55', '733497.39161326981')
(4136, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:24:05', '733497.39172897255')
(4137, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:24:15', '733497.39184485830')
(4138, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:24:25', '733497.39196055988')
(4139, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:24:35', '733497.39207644702')
(4140, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:24:45', '733497.39219214860')
(4141, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:24:55', '733497.39230803563')
(4142, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:25:05', '733497.39242373721')
(4143, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:25:15', '733497.39253962541')
(4144, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:25:25', '733497.39265532559')
(4145, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:25:35', '733497.39277121273')
(4146, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:25:45', '733497.39288691396')
(4147, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:25:55', '733497.39300280099')
(4148, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:26:05', '733497.39311850269')
(4149, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:26:15', '733497.39323438925')
(4150, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:26:25', '733497.39335009130')
(4151, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:26:35', '733497.39346597821')
(4152, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:26:45', '733497.39358167967')
(4153, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:26:55', '733497.39369761304')
(4154, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:27:05', '733497.39381326898')
(4155, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:27:15', '733497.39392915554')
(4156, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:27:25', '733497.39404485701')
(4157, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:27:35', '733497.39416078990')
(4158, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:27:45', '733497.39427644527')
(4159, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:27:55', '733497.39439214673')
(4160, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:28:05', '733497.39450803399')
(4161, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:28:15', '733497.39462378179')
(4162, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:28:25', '733497.39473962237')
(4163, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:28:35', '733497.39485532418')
(4164, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:28:45', '733497.39497121086')
(4165, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:28:55', '733497.39508714434')
(4166, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:29:05', '733497.39520279970')
(4167, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:29:15', '733497.39531850151')
(4168, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:29:25', '733497.39543438831')
(4169, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:29:35', '733497.39555013611')
(4170, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:29:45', '733497.39566597668')
(4171, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:29:55', '733497.39578167838')
(4172, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:30:05', '733497.39589756518')
(4173, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:30:15', '733497.39601331321')
(4174, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:30:25', '733497.39612915355')
(4175, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:30:35', '733497.39624485548')
(4176, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:30:45', '733497.39636074228')
(4177, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:30:55', '733497.39647649031')
(4178, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:31:05', '733497.39659233065')
(4179, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:31:15', '733497.39670803223')
(4180, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:31:25', '733497.39682391949')
(4181, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:31:35', '733497.39693966869')
(4182, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:31:45', '733497.39705550799')
(4183, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:31:55', '733497.39717120922')
(4184, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:32:05', '733497.39728709648')
(4185, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:32:15', '733497.39740284439')
(4186, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:32:25', '733497.39751868509')
(4187, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:32:35', '733497.39763438702')
(4188, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:32:45', '733497.39775031991')
(4189, '62.6', '61.5', '62.6', 'Tue, 31 Mar 2009 09:32:55', '733497.39786602138')
(4190, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:33:05', '733497.39798186230')
(4191, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:33:15', '733497.39809756353')
(4192, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:33:25', '733497.39821349690')
(4193, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:33:35', '733497.39832919952')
(4194, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:33:45', '733497.39844490006')
(4195, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:33:55', '733497.39856074145')
(4196, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:34:05', '733497.39867648901')
(4197, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:34:15', '733497.39879219164')
(4198, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:34:25', '733497.39890789206')
(4199, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:34:35', '733497.39902373345')
(4200, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:34:45', '733497.39913948078')
(4201, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:34:55', '733497.39925518236')
(4202, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:35:05', '733497.39937088394')
(4203, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:35:15', '733497.39948672475')
(4204, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:35:25', '733497.39960247290')
(4205, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:35:35', '733497.39971817436')
(4206, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:35:45', '733497.39983387582')
(4207, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:35:55', '733497.39994971687')
(4208, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:36:05', '733497.40006546560')
(4209, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:36:15', '733497.40018116625')
(4210, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:36:25', '733497.40029686794')
(4211, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:36:35', '733497.40041270887')
(4212, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:36:45', '733497.40052845655')
(4213, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:36:55', '733497.40064415801')
(4214, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:37:05', '733497.40075986017')
(4215, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:37:15', '733497.40087570040')
(4216, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:37:25', '733497.40099144867')
(4217, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:37:35', '733497.40110715025')
(4218, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:37:45', '733497.40122285159')
(4219, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:37:55', '733497.40133869287')
(4220, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:38:05', '733497.40145444032')
(4221, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:38:15', '733497.40157014190')
(4222, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:38:25', '733497.40168584359')
(4223, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:38:35', '733497.40180168522')
(4224, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:38:45', '733497.40191743220')
(4225, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:38:55', '733497.40203313390')
(4226, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:39:05', '733497.40214883559')
(4227, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:39:15', '733497.40226472286')
(4228, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:39:25', '733497.40238042420')
(4229, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:39:35', '733497.40249612590')
(4230, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:39:45', '733497.40261182864')
(4231, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:39:55', '733497.40272771427')
(4232, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:40:05', '733497.40284341609')
(4233, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:40:15', '733497.40295912395')
(4234, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:40:25', '733497.40307481913')
(4235, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:40:35', '733497.40319070627')
(4236, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:40:45', '733497.40330640762')
(4237, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:40:55', '733497.40342210932')
(4238, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:41:05', '733497.40353781136')
(4239, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:41:15', '733497.40365369827')
(4240, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:41:25', '733497.40376939985')
(4241, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:41:35', '733497.40388510167')
(4242, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:41:45', '733497.40400080290')
(4243, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:41:55', '733497.40411668993')
(4244, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:42:05', '733497.40423239162')
(4245, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:42:15', '733497.40434827865')
(4246, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:42:25', '733497.40446398011')
(4247, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:42:35', '733497.40457986703')
(4248, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:42:45', '733497.40469556884')
(4249, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:42:55', '733497.40481145552')
(4250, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:43:05', '733497.40492715733')
(4251, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:43:15', '733497.40504285926')
(4252, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:43:25', '733497.40515874594')
(4253, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:43:35', '733497.40527444729')
(4254, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:43:45', '733497.40539033408')
(4255, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:43:55', '733497.40550603578')
(4256, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:44:05', '733497.40562192281')
(4257, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:44:15', '733497.40573762439')
(4258, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:44:25', '733497.40585351130')
(4259, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:44:35', '733497.40596921335')
(4260, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:44:45', '733497.40608510014')
(4261, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:44:55', '733497.40620080149')
(4262, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:45:05', '733497.40631668875')
(4263, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:45:15', '733497.40643239021')
(4264, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:45:25', '733497.40654827794')
(4265, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:45:35', '733497.40666397917')
(4266, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:45:45', '733497.40677986562')
(4267, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:45:55', '733497.40689556731')
(4268, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:46:05', '733497.40701145423')
(4269, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:46:15', '733497.40712715592')
(4270, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:46:25', '733497.40724304284')
(4271, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:46:35', '733497.40735874453')
(4272, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:46:45', '733497.40747463133')
(4273, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:46:55', '733497.40759033279')
(4274, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:47:05', '733497.40770621982')
(4275, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:47:15', '733497.40782192175')
(4276, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:47:25', '733497.40793780854')
(4277, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:47:35', '733497.40805351012')
(4278, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:47:45', '733497.40816939715')
(4279, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:47:55', '733497.40828509873')
(4280, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:48:05', '733497.40840098553')
(4281, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:48:15', '733497.40851668699')
(4282, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:48:25', '733497.40863257425')
(4283, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:48:35', '733497.40874827607')
(4284, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:48:45', '733497.40886416263')
(4285, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:48:55', '733497.40897986409')
(4286, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:49:05', '733497.40909575135')
(4287, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:49:15', '733497.40921145387')
(4288, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:49:25', '733497.40932733961')
(4289, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:49:35', '733497.40944304131')
(4290, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:49:45', '733497.40955892811')
(4291, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:49:55', '733497.40967463027')
(4292, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:50:05', '733497.40979051730')
(4293, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:50:15', '733497.40990621818')
(4294, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:50:25', '733497.41002210544')
(4295, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:50:35', '733497.41013780737')
(4296, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:50:45', '733497.41025369405')
(4297, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:50:55', '733497.41036939633')
(4298, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:51:05', '733497.41048528254')
(4299, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:51:15', '733497.41060098412')
(4300, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:51:25', '733497.41071687092')
(4301, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:51:35', '733497.41083257284')
(4302, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:51:45', '733497.41094845952')
(4303, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:51:55', '733497.41106416110')
(4304, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:52:05', '733497.41118005081')
(4305, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:52:15', '733497.41129574995')
(4306, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:52:25', '733497.41141163732')
(4307, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:52:35', '733497.41152733832')
(4308, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:52:45', '733497.41164303967')
(4309, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:52:55', '733497.41175874160')
(4310, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:53:05', '733497.41187462863')
(4311, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:53:15', '733497.41199033009')
(4312, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:53:25', '733497.41210603190')
(4313, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:53:35', '733497.41222173371')
(4314, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:53:45', '733497.41233762051')
(4315, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:53:55', '733497.41245332232')
(4316, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:54:05', '733497.41256902413')
(4317, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:54:15', '733497.41268472560')
(4318, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:54:25', '733497.41280061216')
(4319, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:54:35', '733497.41291631537')
(4320, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:54:45', '733497.41303201567')
(4321, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:54:55', '733497.41314771725')
(4322, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:55:05', '733497.41326360428')
(4323, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:55:15', '733497.41337930609')
(4324, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:55:25', '733497.41349500732')
(4325, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:55:35', '733497.41361070925')
(4326, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:55:45', '733497.41372659605')
(4327, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:55:55', '733497.41384229786')
(4328, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:56:05', '733497.41395799979')
(4329, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:56:15', '733497.41407370137')
(4330, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:56:25', '733497.41418958781')
(4331, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:56:35', '733497.41430529009')
(4332, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:56:45', '733497.41442099144')
(4333, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:56:55', '733497.41453669302')
(4334, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:57:05', '733497.41465258016')
(4335, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:57:15', '733497.41476828163')
(4336, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:57:25', '733497.41488398321')
(4337, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:57:35', '733497.41499968490')
(4338, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:57:45', '733497.41511557158')
(4339, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:57:55', '733497.41523127351')
(4340, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:58:05', '733497.41534716077')
(4341, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:58:15', '733497.41546286212')
(4342, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:58:26', '733497.41557874915')
(4343, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:58:36', '733497.41569445061')
(4344, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:58:46', '733497.41581033752')
(4345, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:58:56', '733497.41592603899')
(4346, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:59:06', '733497.41604192846')
(4347, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:59:16', '733497.41615762771')
(4348, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 09:59:26', '733497.41627351451')
(4349, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:59:36', '733497.41638921783')
(4350, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:59:46', '733497.41650510300')
(4351, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 09:59:56', '733497.41662080470')
(4352, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:00:06', '733497.41673669242')
(4353, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:00:16', '733497.41685239319')
(4354, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:00:26', '733497.41696828103')
(4355, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:00:36', '733497.41708398284')
(4356, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:00:46', '733497.41719986883')
(4357, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:00:56', '733497.41731557017')
(4358, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:01:06', '733497.41743145860')
(4359, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:01:16', '733497.41754715866')
(4360, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:01:26', '733497.41766304593')
(4361, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:01:36', '733497.41777874902')
(4362, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:01:46', '733497.41789463442')
(4363, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:01:56', '733497.41801033588')
(4364, '62.6', '61.2', '62.6', 'Tue, 31 Mar 2009 10:02:06', '733497.41812622419')
(4365, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:02:16', '733497.41824192449')
(4366, '62.4', '61.2', '62.4', 'Tue, 31 Mar 2009 10:02:26', '733497.41835781175')
(4367, '62.4', '61.5', '62.4', 'Tue, 31 Mar 2009 10:02:36', '733497.41847351484')
