Log Date and Time Tue, 05 Aug 2008 08:19:22
Ambient Kiln Date Date2Num

(0, '81.27', '81.27', 'Mon, 04 Aug 2008 14:00:00', '733258.58333628008')
(8206, '87.80', '1249.88', 'Mon, 04 Aug 2008 20:50:19', '733258.86827868631')
(8207, '87.80', '1249.88', 'Mon, 04 Aug 2008 20:50:22', '733258.86831349181')
(8208, '87.80', '1249.88', 'Mon, 04 Aug 2008 20:50:25', '733258.86834812525')
(8209, '87.80', '1250.55', 'Mon, 04 Aug 2008 20:50:28', '733258.86838293087')
(8210, '87.80', '1250.55', 'Mon, 04 Aug 2008 20:50:31', '733258.86841756455')
(8211, '87.80', '1251.23', 'Mon, 04 Aug 2008 20:50:34', '733258.86845237028')
(8212, '87.80', '1251.90', 'Mon, 04 Aug 2008 20:50:37', '733258.86848718883')
(8213, '87.80', '1251.90', 'Mon, 04 Aug 2008 20:50:40', '733258.86852180923')
(8214, '87.80', '1251.23', 'Mon, 04 Aug 2008 20:50:43', '733258.86855662812')
(8215, '87.80', '1251.23', 'Mon, 04 Aug 2008 20:50:46', '733258.86859124852')
(8216, '87.80', '1251.90', 'Mon, 04 Aug 2008 20:50:49', '733258.86862606718')
(8217, '87.80', '1251.90', 'Mon, 04 Aug 2008 20:50:52', '733258.86866068747')
(8218, '87.80', '1251.90', 'Mon, 04 Aug 2008 20:50:55', '733258.86869549495')
(8219, '87.80', '1253.23', 'Mon, 04 Aug 2008 20:50:58', '733258.86873012676')
(8220, '87.80', '1253.23', 'Mon, 04 Aug 2008 20:51:01', '733258.86876493390')
(8221, '87.80', '1253.23', 'Mon, 04 Aug 2008 20:51:04', '733258.86879956548')
(8222, '87.80', '1253.23', 'Mon, 04 Aug 2008 20:51:07', '733258.86883437249')
(8223, '87.80', '1253.23', 'Mon, 04 Aug 2008 20:51:10', '733258.86886900454')
(8224, '87.80', '1253.23', 'Mon, 04 Aug 2008 20:51:13', '733258.86890381167')
(8225, '87.80', '1253.89', 'Mon, 04 Aug 2008 20:51:16', '733258.86893844360')
(8226, '87.80', '1253.89', 'Mon, 04 Aug 2008 20:51:19', '733258.86897325073')
(8227, '87.80', '1254.56', 'Mon, 04 Aug 2008 20:51:22', '733258.86900788278')
(8228, '87.80', '1253.89', 'Mon, 04 Aug 2008 20:51:25', '733258.86904268991')
(8229, '87.80', '1254.56', 'Mon, 04 Aug 2008 20:51:28', '733258.86907732172')
(8230, '87.80', '1254.56', 'Mon, 04 Aug 2008 20:51:31', '733258.86911212851')
(8231, '87.80', '1255.23', 'Mon, 04 Aug 2008 20:51:34', '733258.86914676114')
(8232, '87.80', '1255.23', 'Mon, 04 Aug 2008 20:51:37', '733258.86918156757')
(8233, '87.80', '1255.89', 'Mon, 04 Aug 2008 20:51:40', '733258.86921638541')
(8234, '87.80', '1255.89', 'Mon, 04 Aug 2008 20:51:43', '733258.86925100698')
(8235, '87.80', '1255.89', 'Mon, 04 Aug 2008 20:51:46', '733258.86928582459')
(8236, '87.80', '1255.23', 'Mon, 04 Aug 2008 20:51:49', '733258.86932044534')
(8237, '87.80', '1255.89', 'Mon, 04 Aug 2008 20:51:52', '733258.86935526330')
(8238, '87.80', '1255.89', 'Mon, 04 Aug 2008 20:51:55', '733258.86938988464')
(8239, '87.80', '1256.58', 'Mon, 04 Aug 2008 20:51:58', '733258.86942470225')
(8240, '87.80', '1256.58', 'Mon, 04 Aug 2008 20:52:01', '733258.86945932405')
(8241, '87.80', '1257.24', 'Mon, 04 Aug 2008 20:52:04', '733258.86949413002')
(8242, '87.80', '1256.58', 'Mon, 04 Aug 2008 20:52:07', '733258.86952876323')
(8243, '87.80', '1256.58', 'Mon, 04 Aug 2008 20:52:10', '733258.86956356908')
(8244, '87.80', '1257.24', 'Mon, 04 Aug 2008 20:52:13', '733258.86959820229')
(8245, '87.80', '1257.24', 'Mon, 04 Aug 2008 20:52:16', '733258.86963300826')
(8246, '87.80', '1257.91', 'Mon, 04 Aug 2008 20:52:19', '733258.86966764182')
(8247, '87.80', '1258.57', 'Mon, 04 Aug 2008 20:52:22', '733258.86970244732')
(8248, '87.80', '1258.57', 'Mon, 04 Aug 2008 20:52:25', '733258.86973708100')
(8249, '87.80', '1259.24', 'Mon, 04 Aug 2008 20:52:28', '733258.86977188638')
(8250, '87.80', '1258.57', 'Mon, 04 Aug 2008 20:52:31', '733258.86980670469')
(8251, '87.80', '1259.24', 'Mon, 04 Aug 2008 20:52:34', '733258.86984132521')
(8252, '88.02', '1258.79', 'Mon, 04 Aug 2008 20:52:37', '733258.86987614329')
(8253, '87.80', '1259.24', 'Mon, 04 Aug 2008 20:52:40', '733258.86991076428')
(8254, '87.80', '1259.91', 'Mon, 04 Aug 2008 20:52:43', '733258.86994558235')
(8255, '87.80', '1260.57', 'Mon, 04 Aug 2008 20:52:46', '733258.86998020345')
(8256, '87.80', '1259.91', 'Mon, 04 Aug 2008 20:52:49', '733258.87001502141')
(8257, '87.80', '1260.57', 'Mon, 04 Aug 2008 20:52:52', '733258.87004964252')
(8258, '87.80', '1259.91', 'Mon, 04 Aug 2008 20:52:55', '733258.87008446071')
(8259, '87.80', '1259.91', 'Mon, 04 Aug 2008 20:52:58', '733258.87011908158')
(8260, '87.80', '1259.91', 'Mon, 04 Aug 2008 20:53:01', '733258.87015389965')
(8261, '87.80', '1261.26', 'Mon, 04 Aug 2008 20:53:04', '733258.87018852099')
(8262, '87.80', '1260.57', 'Mon, 04 Aug 2008 20:53:07', '733258.87022333895')
(8263, '87.80', '1261.92', 'Mon, 04 Aug 2008 20:53:10', '733258.87025796005')
(8264, '87.80', '1261.26', 'Mon, 04 Aug 2008 20:53:13', '733258.87029276660')
(8265, '87.80', '1261.26', 'Mon, 04 Aug 2008 20:53:16', '733258.87032758433')
(8266, '87.80', '1261.26', 'Mon, 04 Aug 2008 20:53:19', '733258.87036220648')
(8267, '87.80', '1261.92', 'Mon, 04 Aug 2008 20:53:22', '733258.87039702304')
(8268, '87.80', '1261.92', 'Mon, 04 Aug 2008 20:53:25', '733258.87043164542')
(8269, '87.80', '1263.25', 'Mon, 04 Aug 2008 20:53:28', '733258.87046646199')
(8270, '87.80', '1263.25', 'Mon, 04 Aug 2008 20:53:31', '733258.87050108344')
(8271, '87.80', '1262.59', 'Mon, 04 Aug 2008 20:53:34', '733258.87053590128')
(8272, '87.80', '1262.59', 'Mon, 04 Aug 2008 20:53:37', '733258.87057070760')
(8273, '87.80', '1263.25', 'Mon, 04 Aug 2008 20:53:40', '733258.87060534046')
(8274, '88.02', '1263.47', 'Mon, 04 Aug 2008 20:53:43', '733258.87064014690')
(8275, '87.80', '1263.25', 'Mon, 04 Aug 2008 20:53:46', '733258.87067477952')
(8276, '87.80', '1264.60', 'Mon, 04 Aug 2008 20:53:49', '733258.87070958666')
(8277, '88.02', '1264.14', 'Mon, 04 Aug 2008 20:53:52', '733258.87074421870')
(8278, '87.80', '1263.92', 'Mon, 04 Aug 2008 20:53:55', '733258.87077902583')
(8279, '88.02', '1264.14', 'Mon, 04 Aug 2008 20:53:58', '733258.87081365811')
(8280, '88.02', '1264.14', 'Mon, 04 Aug 2008 20:54:01', '733258.87084846443')
(8281, '88.02', '1264.80', 'Mon, 04 Aug 2008 20:54:04', '733258.87088308553')
(8282, '87.80', '1264.60', 'Mon, 04 Aug 2008 20:54:07', '733258.87091790314')
(8283, '87.80', '1265.27', 'Mon, 04 Aug 2008 20:54:10', '733258.87095252459')
(8284, '87.80', '1265.94', 'Mon, 04 Aug 2008 20:54:13', '733258.87098734220')
(8285, '87.80', '1265.27', 'Mon, 04 Aug 2008 20:54:16', '733258.87102196319')
(8286, '88.02', '1265.47', 'Mon, 04 Aug 2008 20:54:19', '733258.87105678197')
(8287, '88.02', '1266.13', 'Mon, 04 Aug 2008 20:54:22', '733258.87109140225')
(8288, '88.02', '1266.13', 'Mon, 04 Aug 2008 20:54:25', '733258.87112622114')
(8289, '88.02', '1266.82', 'Mon, 04 Aug 2008 20:54:28', '733258.87116084143')
(8290, '87.80', '1267.27', 'Mon, 04 Aug 2008 20:54:31', '733258.87119566021')
(8291, '88.02', '1266.82', 'Mon, 04 Aug 2008 20:54:34', '733258.87123028073')
(8292, '87.80', '1267.27', 'Mon, 04 Aug 2008 20:54:37', '733258.87126509950')
(8293, '88.02', '1267.48', 'Mon, 04 Aug 2008 20:54:40', '733258.87129990500')
(8294, '87.80', '1267.27', 'Mon, 04 Aug 2008 20:54:43', '733258.87133453856')
(8295, '88.02', '1267.48', 'Mon, 04 Aug 2008 20:54:46', '733258.87136934407')
(8296, '88.02', '1267.48', 'Mon, 04 Aug 2008 20:54:49', '733258.87140416296')
(8297, '88.02', '1268.15', 'Mon, 04 Aug 2008 20:54:52', '733258.87143878278')
(8298, '87.80', '1267.93', 'Mon, 04 Aug 2008 20:54:55', '733258.87147360214')
(8299, '88.02', '1268.15', 'Mon, 04 Aug 2008 20:54:58', '733258.87150822172')
(8300, '88.02', '1268.15', 'Mon, 04 Aug 2008 20:55:01', '733258.87154304096')
(8301, '88.02', '1268.82', 'Mon, 04 Aug 2008 20:55:04', '733258.87157766114')
(8302, '88.02', '1268.15', 'Mon, 04 Aug 2008 20:55:07', '733258.87161247979')
(8303, '87.80', '1269.28', 'Mon, 04 Aug 2008 20:55:10', '733258.87164710008')
(8304, '87.80', '1269.28', 'Mon, 04 Aug 2008 20:55:13', '733258.87168190745')
(8305, '88.02', '1270.17', 'Mon, 04 Aug 2008 20:55:16', '733258.87171653949')
(8306, '88.02', '1270.83', 'Mon, 04 Aug 2008 20:55:19', '733258.87175134651')
(8307, '88.02', '1270.17', 'Mon, 04 Aug 2008 20:55:22', '733258.87178597832')
(8308, '88.02', '1269.48', 'Mon, 04 Aug 2008 20:55:25', '733258.87182078569')
(8309, '87.80', '1269.95', 'Mon, 04 Aug 2008 20:55:28', '733258.87185541762')
(8310, '88.02', '1270.83', 'Mon, 04 Aug 2008 20:55:31', '733258.87189022498')
(8311, '88.02', '1270.83', 'Mon, 04 Aug 2008 20:55:34', '733258.87192485679')
(8312, '88.02', '1271.50', 'Mon, 04 Aug 2008 20:55:37', '733258.87195966358')
(8313, '88.02', '1272.16', 'Mon, 04 Aug 2008 20:55:40', '733258.87199448107')
(8314, '87.80', '1271.95', 'Mon, 04 Aug 2008 20:55:43', '733258.87202910252')
(8315, '88.02', '1272.16', 'Mon, 04 Aug 2008 20:55:46', '733258.87206391990')
(8316, '88.02', '1272.16', 'Mon, 04 Aug 2008 20:55:49', '733258.87209854170')
(8317, '88.02', '1272.16', 'Mon, 04 Aug 2008 20:55:52', '733258.87213335885')
(8318, '88.02', '1272.83', 'Mon, 04 Aug 2008 20:55:55', '733258.87216798076')
(8319, '88.02', '1272.83', 'Mon, 04 Aug 2008 20:55:58', '733258.87220279791')
(8320, '88.02', '1274.18', 'Mon, 04 Aug 2008 20:56:01', '733258.87223742006')
(8321, '88.02', '1273.51', 'Mon, 04 Aug 2008 20:56:04', '733258.87227223709')
(8322, '88.02', '1274.18', 'Mon, 04 Aug 2008 20:56:07', '733258.87230685912')
(8323, '88.02', '1273.51', 'Mon, 04 Aug 2008 20:56:10', '733258.87234167615')
(8324, '88.02', '1274.18', 'Mon, 04 Aug 2008 20:56:13', '733258.87237629842')
(8325, '87.80', '1273.96', 'Mon, 04 Aug 2008 20:56:16', '733258.87241110380')
(8326, '88.02', '1274.18', 'Mon, 04 Aug 2008 20:56:19', '733258.87244573736')
(8327, '88.02', '1274.18', 'Mon, 04 Aug 2008 20:56:22', '733258.87248054321')
(8328, '88.02', '1275.51', 'Mon, 04 Aug 2008 20:56:25', '733258.87251536176')
(8329, '88.02', '1275.51', 'Mon, 04 Aug 2008 20:56:28', '733258.87254998204')
(8330, '88.02', '1275.51', 'Mon, 04 Aug 2008 20:56:31', '733258.87258480059')
(8331, '87.80', '1274.63', 'Mon, 04 Aug 2008 20:56:34', '733258.87261942145')
(8332, '87.80', '1275.31', 'Mon, 04 Aug 2008 20:56:37', '733258.87265423953')
(8333, '88.02', '1275.51', 'Mon, 04 Aug 2008 20:56:40', '733258.87268885982')
(8334, '88.02', '1276.20', 'Mon, 04 Aug 2008 20:56:43', '733258.87272367859')
(8335, '88.02', '1276.20', 'Mon, 04 Aug 2008 20:56:46', '733258.87275829911')
(8336, '88.02', '1276.86', 'Mon, 04 Aug 2008 20:56:49', '733258.87279311789')
(8337, '88.02', '1276.20', 'Mon, 04 Aug 2008 20:56:52', '733258.87282773817')
(8338, '88.02', '1276.86', 'Mon, 04 Aug 2008 20:56:55', '733258.87286255695')
(8339, '88.02', '1276.20', 'Mon, 04 Aug 2008 20:56:58', '733258.87289717735')
(8340, '88.02', '1277.53', 'Mon, 04 Aug 2008 20:57:01', '733258.87293199624')
(8341, '88.02', '1277.53', 'Mon, 04 Aug 2008 20:57:04', '733258.87296661653')
(8342, '88.02', '1277.53', 'Mon, 04 Aug 2008 20:57:07', '733258.87300143519')
(8343, '88.02', '1278.19', 'Mon, 04 Aug 2008 20:57:10', '733258.87303624093')
(8344, '88.02', '1278.19', 'Mon, 04 Aug 2008 20:57:13', '733258.87307087448')
(8345, '88.02', '1278.19', 'Mon, 04 Aug 2008 20:57:16', '733258.87310567952')
(8346, '88.02', '1278.19', 'Mon, 04 Aug 2008 20:57:19', '733258.87314031343')
(8347, '88.02', '1278.19', 'Mon, 04 Aug 2008 20:57:22', '733258.87317511858')
(8348, '88.02', '1278.19', 'Mon, 04 Aug 2008 20:57:25', '733258.87320974050')
(8349, '88.02', '1278.86', 'Mon, 04 Aug 2008 20:57:28', '733258.87324455765')
(8350, '88.02', '1279.54', 'Mon, 04 Aug 2008 20:57:31', '733258.87327917980')
(8351, '88.02', '1280.88', 'Mon, 04 Aug 2008 20:57:34', '733258.87331399694')
(8352, '88.02', '1280.88', 'Mon, 04 Aug 2008 20:57:37', '733258.87334880407')
(8353, '88.02', '1280.88', 'Mon, 04 Aug 2008 20:57:40', '733258.87338343600')
(8354, '88.02', '1280.88', 'Mon, 04 Aug 2008 20:57:43', '733258.87341824314')
(8355, '88.02', '1280.88', 'Mon, 04 Aug 2008 20:57:46', '733258.87345287518')
(8356, '88.02', '1280.21', 'Mon, 04 Aug 2008 20:57:49', '733258.87348768243')
(8357, '88.02', '1281.54', 'Mon, 04 Aug 2008 20:57:52', '733258.87352231424')
(8358, '88.02', '1281.54', 'Mon, 04 Aug 2008 20:57:55', '733258.87355712149')
(8359, '88.02', '1282.23', 'Mon, 04 Aug 2008 20:57:58', '733258.87359175342')
(8360, '88.02', '1281.54', 'Mon, 04 Aug 2008 20:58:01', '733258.87362656044')
(8361, '88.02', '1281.54', 'Mon, 04 Aug 2008 20:58:04', '733258.87366119260')
(8362, '88.02', '1281.54', 'Mon, 04 Aug 2008 20:58:07', '733258.87369599938')
(8363, '88.02', '1282.23', 'Mon, 04 Aug 2008 20:58:10', '733258.87373081641')
(8364, '88.02', '1282.23', 'Mon, 04 Aug 2008 20:58:13', '733258.87376543845')
(8365, '88.02', '1282.23', 'Mon, 04 Aug 2008 20:58:16', '733258.87380025547')
(8366, '88.02', '1282.89', 'Mon, 04 Aug 2008 20:58:19', '733258.87383487762')
(8367, '88.02', '1283.56', 'Mon, 04 Aug 2008 20:58:22', '733258.87386968313')
(8368, '88.02', '1284.22', 'Mon, 04 Aug 2008 20:58:25', '733258.87390431669')
(8369, '88.02', '1284.91', 'Mon, 04 Aug 2008 20:58:28', '733258.87393912196')
(8370, '88.02', '1285.57', 'Mon, 04 Aug 2008 20:58:31', '733258.87397375598')
(8371, '88.02', '1286.24', 'Mon, 04 Aug 2008 20:58:34', '733258.87400856148')
(8372, '88.02', '1286.91', 'Mon, 04 Aug 2008 20:58:37', '733258.87404319504')
(8373, '88.02', '1287.59', 'Mon, 04 Aug 2008 20:58:40', '733258.87407800055')
(8374, '88.02', '1288.26', 'Mon, 04 Aug 2008 20:58:43', '733258.87411263422')
(8375, '88.02', '1288.92', 'Mon, 04 Aug 2008 20:58:46', '733258.87414743938')
(8376, '88.02', '1290.27', 'Mon, 04 Aug 2008 20:58:49', '733258.87418225850')
(8377, '88.02', '1290.27', 'Mon, 04 Aug 2008 20:58:52', '733258.87421687820')
(8378, '88.02', '1291.60', 'Mon, 04 Aug 2008 20:58:55', '733258.87425169733')
(8379, '88.02', '1291.60', 'Mon, 04 Aug 2008 20:58:58', '733258.87428631738')
(8380, '88.02', '1292.29', 'Mon, 04 Aug 2008 20:59:01', '733258.87432113627')
(8381, '88.02', '1292.95', 'Mon, 04 Aug 2008 20:59:04', '733258.87435575668')
(8382, '88.02', '1292.95', 'Mon, 04 Aug 2008 20:59:07', '733258.87439057545')
(8383, '88.02', '1294.30', 'Mon, 04 Aug 2008 20:59:10', '733258.87442519574')
(8384, '88.02', '1294.30', 'Mon, 04 Aug 2008 20:59:13', '733258.87446001451')
(8385, '88.02', '1294.97', 'Mon, 04 Aug 2008 20:59:16', '733258.87449463492')
(8386, '88.02', '1295.64', 'Mon, 04 Aug 2008 20:59:19', '733258.87452945381')
(8387, '88.02', '1295.64', 'Mon, 04 Aug 2008 20:59:22', '733258.87456407398')
(8388, '88.02', '1296.99', 'Mon, 04 Aug 2008 20:59:25', '733258.87459889287')
(8389, '88.02', '1296.99', 'Mon, 04 Aug 2008 20:59:28', '733258.87463351304')
(8390, '88.02', '1297.65', 'Mon, 04 Aug 2008 20:59:31', '733258.87466832052')
(8391, '88.02', '1298.32', 'Mon, 04 Aug 2008 20:59:34', '733258.87470295234')
(8392, '88.02', '1298.32', 'Mon, 04 Aug 2008 20:59:37', '733258.87473775959')
(8393, '88.02', '1299.00', 'Mon, 04 Aug 2008 20:59:40', '733258.87477257615')
(8394, '88.02', '1299.00', 'Mon, 04 Aug 2008 20:59:43', '733258.87480719818')
(8395, '88.02', '1299.67', 'Mon, 04 Aug 2008 20:59:46', '733258.87484201533')
(8396, '88.02', '1300.33', 'Mon, 04 Aug 2008 20:59:49', '733258.87487663724')
(8397, '88.02', '1301.02', 'Mon, 04 Aug 2008 20:59:52', '733258.87491145439')
(8398, '88.02', '1301.02', 'Mon, 04 Aug 2008 20:59:55', '733258.87494607654')
(8399, '88.02', '1301.68', 'Mon, 04 Aug 2008 20:59:58', '733258.87498089357')
(8400, '88.02', '1302.35', 'Mon, 04 Aug 2008 21:00:01', '733258.87501551560')
(8401, '88.02', '1302.35', 'Mon, 04 Aug 2008 21:00:04', '733258.87505033286')
(8402, '88.02', '1303.03', 'Mon, 04 Aug 2008 21:00:07', '733258.87508495490')
(8403, '88.02', '1303.03', 'Mon, 04 Aug 2008 21:00:10', '733258.87511977181')
(8404, '88.02', '1303.70', 'Mon, 04 Aug 2008 21:00:13', '733258.87515439396')
(8405, '88.02', '1303.70', 'Mon, 04 Aug 2008 21:00:16', '733258.87518921099')
(8406, '88.02', '1305.05', 'Mon, 04 Aug 2008 21:00:19', '733258.87522401835')
(8407, '88.02', '1304.37', 'Mon, 04 Aug 2008 21:00:22', '733258.87525865017')
(8408, '88.02', '1305.05', 'Mon, 04 Aug 2008 21:00:25', '733258.87529345707')
(8409, '88.02', '1305.72', 'Mon, 04 Aug 2008 21:00:28', '733258.87532808876')
(8410, '88.02', '1305.72', 'Mon, 04 Aug 2008 21:00:31', '733258.87536289613')
(8411, '88.02', '1306.38', 'Mon, 04 Aug 2008 21:00:34', '733258.87539751641')
(8412, '88.02', '1307.07', 'Mon, 04 Aug 2008 21:00:37', '733258.87543233507')
(8413, '88.02', '1307.07', 'Mon, 04 Aug 2008 21:00:40', '733258.87546695548')
(8414, '88.25', '1307.28', 'Mon, 04 Aug 2008 21:00:43', '733258.87550177437')
(8415, '88.02', '1307.73', 'Mon, 04 Aug 2008 21:00:46', '733258.87553639465')
(8416, '88.25', '1307.97', 'Mon, 04 Aug 2008 21:00:49', '733258.87557121343')
(8417, '88.02', '1309.08', 'Mon, 04 Aug 2008 21:00:52', '733258.87560583360')
(8418, '88.02', '1308.42', 'Mon, 04 Aug 2008 21:00:55', '733258.87564065272')
(8419, '88.02', '1309.75', 'Mon, 04 Aug 2008 21:00:58', '733258.87567527290')
(8420, '88.02', '1309.75', 'Mon, 04 Aug 2008 21:01:01', '733258.87571009179')
(8421, '88.25', '1309.98', 'Mon, 04 Aug 2008 21:01:04', '733258.87574471207')
(8422, '88.02', '1310.43', 'Mon, 04 Aug 2008 21:01:07', '733258.87577953096')
(8423, '88.25', '1310.65', 'Mon, 04 Aug 2008 21:01:10', '733258.87581433600')
(8424, '88.25', '1311.33', 'Mon, 04 Aug 2008 21:01:13', '733258.87584896956')
(8425, '88.02', '1311.10', 'Mon, 04 Aug 2008 21:01:16', '733258.87588377506')
(8426, '88.25', '1311.33', 'Mon, 04 Aug 2008 21:01:19', '733258.87591840874')
(8427, '88.25', '1312.66', 'Mon, 04 Aug 2008 21:01:22', '733258.87595321413')
(8428, '88.25', '1312.00', 'Mon, 04 Aug 2008 21:01:25', '733258.87598784780')
(8429, '88.25', '1312.66', 'Mon, 04 Aug 2008 21:01:28', '733258.87602265342')
(8430, '88.02', '1313.11', 'Mon, 04 Aug 2008 21:01:31', '733258.87605728698')
(8431, '88.02', '1313.80', 'Mon, 04 Aug 2008 21:01:34', '733258.87609209272')
(8432, '88.02', '1313.11', 'Mon, 04 Aug 2008 21:01:37', '733258.87612691126')
(8433, '88.25', '1314.01', 'Mon, 04 Aug 2008 21:01:40', '733258.87616153178')
(8434, '88.02', '1313.80', 'Mon, 04 Aug 2008 21:01:43', '733258.87619633891')
(8435, '88.25', '1314.70', 'Mon, 04 Aug 2008 21:01:46', '733258.87623097084')
(8436, '88.25', '1315.36', 'Mon, 04 Aug 2008 21:01:49', '733258.87626577762')
(8437, '88.02', '1315.13', 'Mon, 04 Aug 2008 21:01:52', '733258.87630040990')
(8438, '88.02', '1315.13', 'Mon, 04 Aug 2008 21:01:55', '733258.87633521704')
(8439, '88.02', '1315.81', 'Mon, 04 Aug 2008 21:01:58', '733258.87636984920')
(8440, '88.02', '1315.81', 'Mon, 04 Aug 2008 21:02:01', '733258.87640465610')
(8441, '88.02', '1316.48', 'Mon, 04 Aug 2008 21:02:04', '733258.87643928779')
(8442, '88.25', '1317.38', 'Mon, 04 Aug 2008 21:02:07', '733258.87647409481')
(8443, '88.25', '1317.38', 'Mon, 04 Aug 2008 21:02:10', '733258.87650872662')
(8444, '88.25', '1317.38', 'Mon, 04 Aug 2008 21:02:13', '733258.87654353376')
(8445, '88.02', '1317.15', 'Mon, 04 Aug 2008 21:02:16', '733258.87657816603')
(8446, '88.25', '1318.05', 'Mon, 04 Aug 2008 21:02:19', '733258.87661297340')
(8447, '88.25', '1318.73', 'Mon, 04 Aug 2008 21:02:22', '733258.87664760510')
(8448, '88.25', '1318.73', 'Mon, 04 Aug 2008 21:02:25', '733258.87668241246')
(8449, '88.25', '1319.40', 'Mon, 04 Aug 2008 21:02:28', '733258.87671704416')
(8450, '88.02', '1318.50', 'Mon, 04 Aug 2008 21:02:31', '733258.87675185152')
(8451, '88.25', '1320.08', 'Mon, 04 Aug 2008 21:02:34', '733258.87678648345')
(8452, '88.02', '1319.18', 'Mon, 04 Aug 2008 21:02:37', '733258.87682129059')
(8453, '88.25', '1320.08', 'Mon, 04 Aug 2008 21:02:40', '733258.87685609644')
(8454, '88.25', '1320.08', 'Mon, 04 Aug 2008 21:02:43', '733258.87689073000')
(8455, '88.25', '1320.75', 'Mon, 04 Aug 2008 21:02:46', '733258.87692553538')
(8456, '88.25', '1321.43', 'Mon, 04 Aug 2008 21:02:49', '733258.87696016871')
(8457, '88.25', '1320.75', 'Mon, 04 Aug 2008 21:02:52', '733258.87699497410')
(8458, '88.25', '1321.43', 'Mon, 04 Aug 2008 21:02:55', '733258.87702960777')
(8459, '88.02', '1321.86', 'Mon, 04 Aug 2008 21:02:58', '733258.87706441304')
(8460, '88.02', '1321.86', 'Mon, 04 Aug 2008 21:03:01', '733258.87709904672')
(8461, '88.25', '1322.76', 'Mon, 04 Aug 2008 21:03:04', '733258.87713385234')
(8462, '88.25', '1322.10', 'Mon, 04 Aug 2008 21:03:07', '733258.87716848601')
(8463, '88.25', '1323.45', 'Mon, 04 Aug 2008 21:03:10', '733258.87720329140')
(8464, '88.02', '1322.55', 'Mon, 04 Aug 2008 21:03:13', '733258.87723792519')
(8465, '88.25', '1323.45', 'Mon, 04 Aug 2008 21:03:16', '733258.87727273058')
(8466, '88.25', '1323.45', 'Mon, 04 Aug 2008 21:03:19', '733258.87730736437')
(8467, '88.02', '1323.90', 'Mon, 04 Aug 2008 21:03:22', '733258.87734216964')
(8468, '88.25', '1324.11', 'Mon, 04 Aug 2008 21:03:25', '733258.87737680355')
(8469, '88.25', '1324.80', 'Mon, 04 Aug 2008 21:03:28', '733258.87741160882')
(8470, '88.25', '1325.46', 'Mon, 04 Aug 2008 21:03:31', '733258.87744642771')
(8471, '88.25', '1324.80', 'Mon, 04 Aug 2008 21:03:34', '733258.87748104741')
(8472, '88.25', '1325.46', 'Mon, 04 Aug 2008 21:03:37', '733258.87751586654')
(8473, '88.25', '1326.15', 'Mon, 04 Aug 2008 21:03:40', '733258.87755048659')
(8474, '88.02', '1325.91', 'Mon, 04 Aug 2008 21:03:43', '733258.87758529396')
(8475, '88.25', '1326.81', 'Mon, 04 Aug 2008 21:03:46', '733258.87761992565')
(8476, '88.25', '1326.81', 'Mon, 04 Aug 2008 21:03:49', '733258.87765473314')
(8477, '88.02', '1327.26', 'Mon, 04 Aug 2008 21:03:52', '733258.87768936483')
(8478, '88.25', '1327.50', 'Mon, 04 Aug 2008 21:03:55', '733258.87772417231')
(8479, '88.25', '1328.16', 'Mon, 04 Aug 2008 21:03:58', '733258.87775880389')
(8480, '88.25', '1328.83', 'Mon, 04 Aug 2008 21:04:01', '733258.87779361079')
(8481, '88.25', '1328.83', 'Mon, 04 Aug 2008 21:04:04', '733258.87782824330')
(8482, '88.25', '1328.83', 'Mon, 04 Aug 2008 21:04:07', '733258.87786304986')
(8483, '88.25', '1329.51', 'Mon, 04 Aug 2008 21:04:10', '733258.87789768225')
(8484, '88.02', '1329.28', 'Mon, 04 Aug 2008 21:04:13', '733258.87793248892')
(8485, '88.25', '1329.51', 'Mon, 04 Aug 2008 21:04:16', '733258.87796730676')
(8486, '88.25', '1329.51', 'Mon, 04 Aug 2008 21:04:19', '733258.87800192845')
