Log Date and Time Wed, 03 Dec 2008 14:28:11
Ambient Kiln Date Date2Num

(0, '58.77', '277.48', 'Tue, 02 Dec 2008 14:08:28', '733378.58922143898')
(13838, '72.05', '1902.87', 'Wed, 03 Dec 2008 01:40:24', '733379.06972669880')
(13839, '72.05', '1893.38', 'Wed, 03 Dec 2008 01:40:27', '733379.06976114493')
(13840, '72.05', '1898.49', 'Wed, 03 Dec 2008 01:40:30', '733379.06979595160')
(13841, '72.05', '1905.04', 'Wed, 03 Dec 2008 01:40:33', '733379.06983058387')
(13842, '72.05', '1892.66', 'Wed, 03 Dec 2008 01:40:36', '733379.06986539077')
(13843, '72.05', '1901.41', 'Wed, 03 Dec 2008 01:40:39', '733379.06990020862')
(13844, '72.05', '1902.13', 'Wed, 03 Dec 2008 01:40:42', '733379.06993482925')
(13845, '72.05', '1892.66', 'Wed, 03 Dec 2008 01:40:45', '733379.06996964745')
(13846, '72.05', '1896.30', 'Wed, 03 Dec 2008 01:40:48', '733379.07000426867')
(13847, '72.05', '1903.59', 'Wed, 03 Dec 2008 01:40:51', '733379.07003908604')
(13848, '72.05', '1894.84', 'Wed, 03 Dec 2008 01:40:54', '733379.07007370773')
(13849, '72.05', '1899.93', 'Wed, 03 Dec 2008 01:40:57', '733379.07010851381')
(13850, '72.05', '1899.93', 'Wed, 03 Dec 2008 01:41:00', '733379.07014321443')
(13851, '72.05', '1890.46', 'Wed, 03 Dec 2008 01:41:03', '733379.07017795276')
(13852, '72.05', '1895.58', 'Wed, 03 Dec 2008 01:41:06', '733379.07021258608')
(13853, '72.05', '1901.41', 'Wed, 03 Dec 2008 01:41:09', '733379.07024739217')
(13854, '72.05', '1892.66', 'Wed, 03 Dec 2008 01:41:12', '733379.07028202538')
(13855, '72.05', '1891.20', 'Wed, 03 Dec 2008 01:41:15', '733379.07031683146')
(13856, '72.05', '1899.21', 'Wed, 03 Dec 2008 01:41:18', '733379.07035146514')
(13857, '72.05', '1889.01', 'Wed, 03 Dec 2008 01:41:21', '733379.07038627018')
(13858, '72.05', '1892.66', 'Wed, 03 Dec 2008 01:41:24', '733379.07042127394')
(13859, '72.05', '1899.93', 'Wed, 03 Dec 2008 01:41:27', '733379.07045570889')
(13860, '72.05', '1894.12', 'Wed, 03 Dec 2008 01:41:30', '733379.07049052848')
(13861, '72.05', '1887.57', 'Wed, 03 Dec 2008 01:41:33', '733379.07052514807')
(13862, '72.05', '1892.66', 'Wed, 03 Dec 2008 01:41:36', '733379.07055996754')
(13863, '72.05', '1898.49', 'Wed, 03 Dec 2008 01:41:39', '733379.07059458736')
(13864, '72.05', '1893.38', 'Wed, 03 Dec 2008 01:41:42', '733379.07062940975')
(13865, '72.05', '1893.38', 'Wed, 03 Dec 2008 01:41:45', '733379.07066402666')
(13866, '72.05', '1898.49', 'Wed, 03 Dec 2008 01:41:48', '733379.07069884473')
(13867, '72.05', '1891.20', 'Wed, 03 Dec 2008 01:41:51', '733379.07073346747')
(13868, '72.05', '1885.37', 'Wed, 03 Dec 2008 01:41:54', '733379.07076828438')
(13869, '72.05', '1893.38', 'Wed, 03 Dec 2008 01:41:57', '733379.07080290478')
(13870, '72.05', '1896.30', 'Wed, 03 Dec 2008 01:42:00', '733379.07083772344')
(13871, '72.05', '1887.57', 'Wed, 03 Dec 2008 01:42:03', '733379.07087234373')
(13872, '72.05', '1886.11', 'Wed, 03 Dec 2008 01:42:06', '733379.07090716239')
(13873, '72.05', '1894.12', 'Wed, 03 Dec 2008 01:42:09', '733379.07094178302')
(13874, '72.05', '1884.65', 'Wed, 03 Dec 2008 01:42:12', '733379.07097659027')
(13875, '72.05', '1888.29', 'Wed, 03 Dec 2008 01:42:15', '733379.07101140695')
(13876, '72.05', '1894.84', 'Wed, 03 Dec 2008 01:42:18', '733379.07104602898')
(13877, '71.82', '1889.49', 'Wed, 03 Dec 2008 01:42:21', '733379.07108084590')
(13878, '72.05', '1883.19', 'Wed, 03 Dec 2008 01:42:24', '733379.07111546805')
(13879, '72.05', '1889.74', 'Wed, 03 Dec 2008 01:42:27', '733379.07115028496')
(13880, '72.05', '1894.12', 'Wed, 03 Dec 2008 01:42:30', '733379.07118490699')
(13881, '72.05', '1883.93', 'Wed, 03 Dec 2008 01:42:33', '733379.07121972414')
(13882, '72.05', '1891.92', 'Wed, 03 Dec 2008 01:42:36', '733379.07125434617')
(13883, '72.05', '1893.38', 'Wed, 03 Dec 2008 01:42:39', '733379.07128934923')
(13884, '72.05', '1883.19', 'Wed, 03 Dec 2008 01:42:42', '733379.07132378512')
(13885, '72.05', '1883.93', 'Wed, 03 Dec 2008 01:42:45', '733379.07135860273')
(13886, '72.05', '1892.66', 'Wed, 03 Dec 2008 01:42:48', '733379.07139322441')
(13887, '72.05', '1889.01', 'Wed, 03 Dec 2008 01:42:51', '733379.07142804156')
(13888, '72.05', '1881.01', 'Wed, 03 Dec 2008 01:42:54', '733379.07146266371')
(13889, '72.05', '1891.92', 'Wed, 03 Dec 2008 01:42:57', '733379.07149748073')
(13890, '72.05', '1884.65', 'Wed, 03 Dec 2008 01:43:00', '733379.07153210300')
(13891, '72.05', '1880.28', 'Wed, 03 Dec 2008 01:43:03', '733379.07156690827')
(13892, '72.05', '1889.01', 'Wed, 03 Dec 2008 01:43:06', '733379.07160154136')
(13893, '72.05', '1889.74', 'Wed, 03 Dec 2008 01:43:09', '733379.07163634722')
(13894, '72.05', '1879.56', 'Wed, 03 Dec 2008 01:43:12', '733379.07167116553')
(13895, '72.05', '1883.19', 'Wed, 03 Dec 2008 01:43:15', '733379.07170578628')
(13896, '72.05', '1884.65', 'Wed, 03 Dec 2008 01:43:18', '733379.07174060482')
(13897, '72.05', '1878.84', 'Wed, 03 Dec 2008 01:43:21', '733379.07177522522')
(13898, '72.05', '1885.37', 'Wed, 03 Dec 2008 01:43:24', '733379.07181004412')
(13899, '72.05', '1889.01', 'Wed, 03 Dec 2008 01:43:27', '733379.07184466429')
(13900, '72.05', '1879.56', 'Wed, 03 Dec 2008 01:43:30', '733379.07187948318')
(13901, '72.05', '1879.56', 'Wed, 03 Dec 2008 01:43:33', '733379.07191410358')
(13902, '72.05', '1888.29', 'Wed, 03 Dec 2008 01:43:36', '733379.07194892212')
(13903, '71.82', '1882.94', 'Wed, 03 Dec 2008 01:43:39', '733379.07198354288')
(13904, '72.05', '1884.65', 'Wed, 03 Dec 2008 01:43:42', '733379.07201836153')
(13905, '72.05', '1886.83', 'Wed, 03 Dec 2008 01:43:45', '733379.07205316680')
(13906, '72.05', '1877.38', 'Wed, 03 Dec 2008 01:43:48', '733379.07208780048')
(13907, '72.05', '1879.56', 'Wed, 03 Dec 2008 01:43:51', '733379.07212260552')
(13908, '72.05', '1886.83', 'Wed, 03 Dec 2008 01:43:54', '733379.07215723966')
(13909, '72.05', '1880.28', 'Wed, 03 Dec 2008 01:43:57', '733379.07219204470')
(13910, '72.05', '1875.20', 'Wed, 03 Dec 2008 01:44:00', '733379.07222667837')
(13911, '72.05', '1885.37', 'Wed, 03 Dec 2008 01:44:03', '733379.07226148376')
(13912, '72.05', '1875.20', 'Wed, 03 Dec 2008 01:44:06', '733379.07229610591')
(13913, '72.05', '1878.10', 'Wed, 03 Dec 2008 01:44:09', '733379.07233092340')
(13914, '72.05', '1886.11', 'Wed, 03 Dec 2008 01:44:12', '733379.07236554497')
(13915, '72.05', '1878.84', 'Wed, 03 Dec 2008 01:44:15', '733379.07240036235')
(13916, '72.05', '1873.74', 'Wed, 03 Dec 2008 01:44:18', '733379.07243498415')
(13917, '72.05', '1882.47', 'Wed, 03 Dec 2008 01:44:21', '733379.07246980129')
(13918, '72.05', '1883.19', 'Wed, 03 Dec 2008 01:44:24', '733379.07250442344')
(13919, '72.05', '1876.66', 'Wed, 03 Dec 2008 01:44:27', '733379.07253924035')
(13920, '72.05', '1884.65', 'Wed, 03 Dec 2008 01:44:30', '733379.07257386262')
(13921, '72.05', '1876.66', 'Wed, 03 Dec 2008 01:44:33', '733379.07260867965')
(13922, '72.05', '1873.02', 'Wed, 03 Dec 2008 01:44:36', '733379.07264330098')
(13923, '71.82', '1881.50', 'Wed, 03 Dec 2008 01:44:39', '733379.07267811859')
(13924, '72.05', '1881.01', 'Wed, 03 Dec 2008 01:44:42', '733379.07271274016')
(13925, '72.05', '1871.56', 'Wed, 03 Dec 2008 01:44:45', '733379.07274755754')
(13926, '72.05', '1877.38', 'Wed, 03 Dec 2008 01:44:48', '733379.07278217922')
(13927, '71.82', '1872.05', 'Wed, 03 Dec 2008 01:44:51', '733379.07281699649')
(13928, '72.05', '1873.02', 'Wed, 03 Dec 2008 01:44:54', '733379.07285161875')
(13929, '72.05', '1882.47', 'Wed, 03 Dec 2008 01:44:57', '733379.07288643566')
(13930, '71.82', '1874.95', 'Wed, 03 Dec 2008 01:45:00', '733379.07292105770')
(13931, '72.05', '1870.84', 'Wed, 03 Dec 2008 01:45:03', '733379.07295587473')
(13932, '72.05', '1879.56', 'Wed, 03 Dec 2008 01:45:06', '733379.07299068209')
(13933, '72.05', '1878.10', 'Wed, 03 Dec 2008 01:45:09', '733379.07302531425')
(13934, '72.05', '1868.67', 'Wed, 03 Dec 2008 01:45:12', '733379.07306012115')
(13935, '72.05', '1880.28', 'Wed, 03 Dec 2008 01:45:15', '733379.07309474179')
(13936, '72.05', '1870.84', 'Wed, 03 Dec 2008 01:45:18', '733379.07312956033')
(13937, '72.05', '1870.84', 'Wed, 03 Dec 2008 01:45:21', '733379.07316418074')
(13938, '72.05', '1879.56', 'Wed, 03 Dec 2008 01:45:24', '733379.07319899916')
(13939, '72.05', '1873.74', 'Wed, 03 Dec 2008 01:45:27', '733379.07323361980')
(13940, '72.05', '1867.95', 'Wed, 03 Dec 2008 01:45:30', '733379.07326843822')
(13941, '71.82', '1877.13', 'Wed, 03 Dec 2008 01:45:33', '733379.07330305839')
(13942, '72.05', '1875.20', 'Wed, 03 Dec 2008 01:45:36', '733379.07333787705')
(13943, '72.05', '1873.74', 'Wed, 03 Dec 2008 01:45:39', '733379.07337249781')
(13944, '72.05', '1876.66', 'Wed, 03 Dec 2008 01:45:42', '733379.07340731635')
(13945, '72.05', '1866.49', 'Wed, 03 Dec 2008 01:45:45', '733379.07344193687')
(13946, '71.82', '1873.51', 'Wed, 03 Dec 2008 01:45:48', '733379.07347675541')
(13947, '72.05', '1875.20', 'Wed, 03 Dec 2008 01:45:51', '733379.07351137581')
(13948, '72.05', '1865.03', 'Wed, 03 Dec 2008 01:45:54', '733379.07354619633')
(13949, '72.05', '1873.74', 'Wed, 03 Dec 2008 01:45:57', '733379.07358081499')
(13950, '72.05', '1873.74', 'Wed, 03 Dec 2008 01:46:00', '733379.07361563377')
(13951, '72.05', '1871.56', 'Wed, 03 Dec 2008 01:46:03', '733379.07365025417')
(13952, '72.05', '1874.46', 'Wed, 03 Dec 2008 01:46:06', '733379.07368507306')
(13953, '72.05', '1863.59', 'Wed, 03 Dec 2008 01:46:09', '733379.07371987833')
(13954, '71.82', '1872.05', 'Wed, 03 Dec 2008 01:46:12', '733379.07375451142')
(13955, '71.82', '1872.77', 'Wed, 03 Dec 2008 01:46:15', '733379.07378931739')
(13956, '72.05', '1863.59', 'Wed, 03 Dec 2008 01:46:18', '733379.07382393896')
(13957, '72.05', '1873.02', 'Wed, 03 Dec 2008 01:46:21', '733379.07385875622')
(13958, '72.05', '1868.67', 'Wed, 03 Dec 2008 01:46:24', '733379.07389337837')
(13959, '72.05', '1873.02', 'Wed, 03 Dec 2008 01:46:27', '733379.07392819528')
(13960, '72.05', '1867.95', 'Wed, 03 Dec 2008 01:46:30', '733379.07396281743')
(13961, '72.05', '1864.31', 'Wed, 03 Dec 2008 01:46:33', '733379.07399763458')
(13962, '71.82', '1873.51', 'Wed, 03 Dec 2008 01:46:36', '733379.07403225638')
(13963, '71.82', '1863.34', 'Wed, 03 Dec 2008 01:46:39', '733379.07406707399')
(13964, '72.05', '1866.49', 'Wed, 03 Dec 2008 01:46:42', '733379.07410169556')
(13965, '72.05', '1871.56', 'Wed, 03 Dec 2008 01:46:45', '733379.07413651305')
(13966, '72.05', '1860.69', 'Wed, 03 Dec 2008 01:46:48', '733379.07417113462')
(13967, '71.82', '1869.87', 'Wed, 03 Dec 2008 01:46:51', '733379.07420595211')
(13968, '72.05', '1859.95', 'Wed, 03 Dec 2008 01:46:54', '733379.07424057391')
(13969, '72.05', '1870.84', 'Wed, 03 Dec 2008 01:46:57', '733379.07427539118')
(13970, '71.82', '1865.52', 'Wed, 03 Dec 2008 01:47:00', '733379.07431001263')
(13971, '71.82', '1860.44', 'Wed, 03 Dec 2008 01:47:03', '733379.07434483024')
(13972, '72.05', '1870.84', 'Wed, 03 Dec 2008 01:47:06', '733379.07437945169')
(13973, '72.05', '1862.13', 'Wed, 03 Dec 2008 01:47:09', '733379.07441426930')
(13974, '72.05', '1862.85', 'Wed, 03 Dec 2008 01:47:12', '733379.07444889075')
(13975, '72.05', '1861.41', 'Wed, 03 Dec 2008 01:47:15', '733379.07448370813')
(13976, '71.82', '1861.90', 'Wed, 03 Dec 2008 01:47:18', '733379.07451832993')
(13977, '71.82', '1869.15', 'Wed, 03 Dec 2008 01:47:21', '733379.07455313555')
(13978, '71.82', '1857.54', 'Wed, 03 Dec 2008 01:47:24', '733379.07458776934')
(13979, '71.82', '1864.80', 'Wed, 03 Dec 2008 01:47:27', '733379.07462257473')
(13980, '71.82', '1866.97', 'Wed, 03 Dec 2008 01:47:30', '733379.07465720840')
(13981, '71.82', '1856.82', 'Wed, 03 Dec 2008 01:47:33', '733379.07469201391')
(13982, '71.82', '1866.25', 'Wed, 03 Dec 2008 01:47:36', '733379.07472683245')
(13983, '72.05', '1855.62', 'Wed, 03 Dec 2008 01:47:39', '733379.07476145297')
(13984, '72.05', '1865.77', 'Wed, 03 Dec 2008 01:47:42', '733379.07479627209')
(13985, '72.05', '1862.85', 'Wed, 03 Dec 2008 01:47:45', '733379.07483089180')
(13986, '71.82', '1856.82', 'Wed, 03 Dec 2008 01:47:48', '733379.07486571057')
(13987, '71.82', '1866.97', 'Wed, 03 Dec 2008 01:47:51', '733379.07490033086')
(13988, '72.05', '1858.51', 'Wed, 03 Dec 2008 01:47:54', '733379.07493514975')
(13989, '71.82', '1859.00', 'Wed, 03 Dec 2008 01:47:57', '733379.07496976992')
(13990, '72.05', '1857.79', 'Wed, 03 Dec 2008 01:48:00', '733379.07500458881')
(13991, '71.82', '1857.54', 'Wed, 03 Dec 2008 01:48:03', '733379.07503920910')
(13992, '71.82', '1865.52', 'Wed, 03 Dec 2008 01:48:06', '733379.07507402776')
(13993, '72.05', '1854.90', 'Wed, 03 Dec 2008 01:48:09', '733379.07510864839')
(13994, '71.82', '1859.72', 'Wed, 03 Dec 2008 01:48:12', '733379.07514346705')
(13995, '72.05', '1864.31', 'Wed, 03 Dec 2008 01:48:15', '733379.07517808769')
(13996, '72.05', '1853.44', 'Wed, 03 Dec 2008 01:48:18', '733379.07521289447')
(13997, '72.05', '1860.69', 'Wed, 03 Dec 2008 01:48:21', '733379.07524752652')
(13998, '72.05', '1862.13', 'Wed, 03 Dec 2008 01:48:24', '733379.07528233412')
(13999, '72.05', '1859.95', 'Wed, 03 Dec 2008 01:48:27', '733379.07531715091')
(14000, '71.82', '1861.90', 'Wed, 03 Dec 2008 01:48:30', '733379.07535177295')
(14001, '71.82', '1851.75', 'Wed, 03 Dec 2008 01:48:33', '733379.07538659009')
(14002, '71.82', '1860.44', 'Wed, 03 Dec 2008 01:48:36', '733379.07542121189')
(14003, '72.05', '1859.23', 'Wed, 03 Dec 2008 01:48:39', '733379.07545602892')
(14004, '72.05', '1851.28', 'Wed, 03 Dec 2008 01:48:42', '733379.07549065049')
(14005, '72.05', '1861.41', 'Wed, 03 Dec 2008 01:48:45', '733379.07552546798')
(14006, '72.05', '1857.79', 'Wed, 03 Dec 2008 01:48:48', '733379.07556008967')
(14007, '71.82', '1859.00', 'Wed, 03 Dec 2008 01:48:51', '733379.07559490704')
(14008, '71.82', '1859.72', 'Wed, 03 Dec 2008 01:48:54', '733379.07562952943')
(14009, '71.82', '1849.59', 'Wed, 03 Dec 2008 01:48:57', '733379.07566434599')
(14010, '72.05', '1857.79', 'Wed, 03 Dec 2008 01:49:00', '733379.07569896826')
(14011, '71.82', '1859.72', 'Wed, 03 Dec 2008 01:49:03', '733379.07573378528')
(14012, '72.05', '1849.82', 'Wed, 03 Dec 2008 01:49:06', '733379.07576840720')
(14013, '72.05', '1855.62', 'Wed, 03 Dec 2008 01:49:09', '733379.07580322481')
(14014, '71.82', '1859.00', 'Wed, 03 Dec 2008 01:49:12', '733379.07583784638')
(14015, '71.82', '1853.20', 'Wed, 03 Dec 2008 01:49:15', '733379.07587266376')
(14016, '72.05', '1859.95', 'Wed, 03 Dec 2008 01:49:18', '733379.07590728486')
(14017, '72.05', '1849.10', 'Wed, 03 Dec 2008 01:49:21', '733379.07594210282')
(14018, '71.82', '1851.75', 'Wed, 03 Dec 2008 01:49:24', '733379.07597691030')
(14019, '71.82', '1859.00', 'Wed, 03 Dec 2008 01:49:27', '733379.07601152966')
(14020, '71.82', '1848.87', 'Wed, 03 Dec 2008 01:49:30', '733379.07604616333')
(14021, '71.82', '1851.03', 'Wed, 03 Dec 2008 01:49:33', '733379.07608096895')
(14022, '71.82', '1859.00', 'Wed, 03 Dec 2008 01:49:36', '733379.07611560239')
(14023, '71.82', '1848.13', 'Wed, 03 Dec 2008 01:49:39', '733379.07615040825')
(14024, '71.82', '1857.54', 'Wed, 03 Dec 2008 01:49:42', '733379.07618504146')
(14025, '71.82', '1851.03', 'Wed, 03 Dec 2008 01:49:45', '733379.07621984731')
(14026, '71.82', '1845.97', 'Wed, 03 Dec 2008 01:49:48', '733379.07625448063')
(14027, '71.82', '1856.10', 'Wed, 03 Dec 2008 01:49:51', '733379.07628928625')
(14028, '71.82', '1852.48', 'Wed, 03 Dec 2008 01:49:54', '733379.07632410643')
(14029, '71.82', '1845.25', 'Wed, 03 Dec 2008 01:49:57', '733379.07635872555')
(14030, '72.05', '1854.16', 'Wed, 03 Dec 2008 01:50:00', '733379.07639354432')
(14031, '72.05', '1844.04', 'Wed, 03 Dec 2008 01:50:03', '733379.07642816415')
(14032, '71.82', '1852.48', 'Wed, 03 Dec 2008 01:50:06', '733379.07646298478')
(14033, '71.82', '1853.20', 'Wed, 03 Dec 2008 01:50:09', '733379.07649760367')
(14034, '71.82', '1843.79', 'Wed, 03 Dec 2008 01:50:12', '733379.07653242187')
(14035, '71.82', '1851.75', 'Wed, 03 Dec 2008 01:50:15', '733379.07656722784')
(14036, '71.82', '1852.48', 'Wed, 03 Dec 2008 01:50:18', '733379.07660184929')
(14037, '71.82', '1842.35', 'Wed, 03 Dec 2008 01:50:21', '733379.07663648156')
(14038, '71.82', '1851.03', 'Wed, 03 Dec 2008 01:50:24', '733379.07667128893')
(14039, '71.82', '1841.63', 'Wed, 03 Dec 2008 01:50:27', '733379.07670592063')
(14040, '71.82', '1849.59', 'Wed, 03 Dec 2008 01:50:30', '733379.07674072788')
(14041, '71.82', '1851.75', 'Wed, 03 Dec 2008 01:50:33', '733379.07677535992')
(14042, '71.82', '1841.63', 'Wed, 03 Dec 2008 01:50:36', '733379.07681016694')
(14043, '71.82', '1848.87', 'Wed, 03 Dec 2008 01:50:39', '733379.07684479922')
(14044, '71.82', '1850.31', 'Wed, 03 Dec 2008 01:50:42', '733379.07687960588')
(14045, '71.82', '1840.91', 'Wed, 03 Dec 2008 01:50:45', '733379.07691423828')
(14046, '71.82', '1848.13', 'Wed, 03 Dec 2008 01:50:48', '733379.07694904483')
(14047, '71.82', '1840.91', 'Wed, 03 Dec 2008 01:50:51', '733379.07698386244')
(14048, '71.82', '1846.69', 'Wed, 03 Dec 2008 01:50:54', '733379.07701848412')
(14049, '71.82', '1850.31', 'Wed, 03 Dec 2008 01:50:57', '733379.07705330115')
(14050, '71.82', '1839.45', 'Wed, 03 Dec 2008 01:51:00', '733379.07708792307')
(14051, '71.82', '1848.87', 'Wed, 03 Dec 2008 01:51:03', '733379.07712274021')
(14052, '71.82', '1846.69', 'Wed, 03 Dec 2008 01:51:06', '733379.07715736201')
(14053, '72.05', '1838.98', 'Wed, 03 Dec 2008 01:51:09', '733379.07719217974')
(14054, '71.82', '1849.59', 'Wed, 03 Dec 2008 01:51:12', '733379.07722680119')
(14055, '71.82', '1838.73', 'Wed, 03 Dec 2008 01:51:15', '733379.07726161869')
(14056, '71.82', '1848.13', 'Wed, 03 Dec 2008 01:51:18', '733379.07729624026')
(14057, '71.82', '1842.35', 'Wed, 03 Dec 2008 01:51:21', '733379.07733105775')
(14058, '71.82', '1840.19', 'Wed, 03 Dec 2008 01:51:24', '733379.07736567990')
(14059, '71.82', '1848.87', 'Wed, 03 Dec 2008 01:51:27', '733379.07740048517')
(14060, '71.82', '1839.45', 'Wed, 03 Dec 2008 01:51:30', '733379.07743511873')
(14061, '71.82', '1840.91', 'Wed, 03 Dec 2008 01:51:33', '733379.07746992458')
(14062, '72.05', '1848.38', 'Wed, 03 Dec 2008 01:51:36', '733379.07750455791')
(14063, '71.82', '1840.19', 'Wed, 03 Dec 2008 01:51:39', '733379.07753936376')
(14064, '71.82', '1847.41', 'Wed, 03 Dec 2008 01:51:42', '733379.07757399662')
(14065, '71.82', '1836.57', 'Wed, 03 Dec 2008 01:51:45', '733379.07760880236')
(14066, '71.82', '1843.07', 'Wed, 03 Dec 2008 01:51:48', '733379.07764343556')
(14067, '71.82', '1845.25', 'Wed, 03 Dec 2008 01:51:51', '733379.07767824118')
(14068, '71.82', '1835.13', 'Wed, 03 Dec 2008 01:51:54', '733379.07771287521')
(14069, '71.82', '1845.25', 'Wed, 03 Dec 2008 01:51:57', '733379.07774768048')
(14070, '71.82', '1840.19', 'Wed, 03 Dec 2008 01:52:00', '733379.07778231392')
(14071, '72.05', '1845.48', 'Wed, 03 Dec 2008 01:52:03', '733379.07781711954')
(14072, '71.82', '1839.45', 'Wed, 03 Dec 2008 01:52:06', '733379.07785193820')
(14073, '71.82', '1836.57', 'Wed, 03 Dec 2008 01:52:09', '733379.07788655907')
(14074, '71.82', '1845.97', 'Wed, 03 Dec 2008 01:52:12', '733379.07792137738')
(14075, '71.82', '1835.13', 'Wed, 03 Dec 2008 01:52:15', '733379.07795599801')
(14076, '71.82', '1839.45', 'Wed, 03 Dec 2008 01:52:18', '733379.07799081644')
(14077, '71.82', '1843.07', 'Wed, 03 Dec 2008 01:52:21', '733379.07802543708')
(14078, '71.82', '1840.19', 'Wed, 03 Dec 2008 01:52:24', '733379.07806032896')
(14079, '71.82', '1842.35', 'Wed, 03 Dec 2008 01:52:27', '733379.07809487567')
(14080, '71.82', '1832.23', 'Wed, 03 Dec 2008 01:52:30', '733379.07812968281')
(14081, '71.82', '1842.35', 'Wed, 03 Dec 2008 01:52:33', '733379.07816431473')
(14082, '72.05', '1837.54', 'Wed, 03 Dec 2008 01:52:36', '733379.07819912187')
(14083, '71.82', '1832.95', 'Wed, 03 Dec 2008 01:52:39', '733379.07823375403')
(14084, '71.82', '1843.07', 'Wed, 03 Dec 2008 01:52:42', '733379.07826856093')
(14085, '71.82', '1833.67', 'Wed, 03 Dec 2008 01:52:45', '733379.07830319332')
(14086, '71.82', '1833.67', 'Wed, 03 Dec 2008 01:52:48', '733379.07833800011')
(14087, '71.82', '1842.35', 'Wed, 03 Dec 2008 01:52:51', '733379.07837263215')
(14088, '71.82', '1832.95', 'Wed, 03 Dec 2008 01:52:54', '733379.07840743964')
(14089, '71.82', '1842.35', 'Wed, 03 Dec 2008 01:52:57', '733379.07844207133')
(14090, '71.82', '1831.51', 'Wed, 03 Dec 2008 01:53:00', '733379.07847687847')
(14091, '71.82', '1835.85', 'Wed, 03 Dec 2008 01:53:03', '733379.07851151051')
(14092, '71.82', '1839.45', 'Wed, 03 Dec 2008 01:53:06', '733379.07854631811')
(14093, '71.82', '1829.35', 'Wed, 03 Dec 2008 01:53:09', '733379.07858113514')
(14094, '71.82', '1838.01', 'Wed, 03 Dec 2008 01:53:12', '733379.07861575624')
(14095, '71.82', '1828.63', 'Wed, 03 Dec 2008 01:53:15', '733379.07865057362')
(14096, '71.82', '1838.01', 'Wed, 03 Dec 2008 01:53:18', '733379.07868519530')
(14097, '71.82', '1833.67', 'Wed, 03 Dec 2008 01:53:21', '733379.07872001256')
(14098, '71.82', '1830.07', 'Wed, 03 Dec 2008 01:53:24', '733379.07875463471')
(14099, '71.82', '1839.45', 'Wed, 03 Dec 2008 01:53:27', '733379.07878944022')
(14100, '71.82', '1827.19', 'Wed, 03 Dec 2008 01:53:30', '733379.07882407377')
(14101, '71.82', '1836.57', 'Wed, 03 Dec 2008 01:53:33', '733379.07885887928')
(14102, '71.82', '1832.95', 'Wed, 03 Dec 2008 01:53:36', '733379.07889351272')
(14103, '71.82', '1836.57', 'Wed, 03 Dec 2008 01:53:39', '733379.07892831881')
(14104, '71.82', '1830.79', 'Wed, 03 Dec 2008 01:53:42', '733379.07896295190')
(14105, '71.82', '1829.35', 'Wed, 03 Dec 2008 01:53:45', '733379.07899775787')
(14106, '71.82', '1837.29', 'Wed, 03 Dec 2008 01:53:48', '733379.07903239108')
(14107, '71.82', '1825.75', 'Wed, 03 Dec 2008 01:53:51', '733379.07906719670')
(14108, '71.82', '1833.67', 'Wed, 03 Dec 2008 01:53:54', '733379.07910183060')
(14109, '71.82', '1832.95', 'Wed, 03 Dec 2008 01:53:57', '733379.07913663541')
(14110, '71.82', '1826.47', 'Wed, 03 Dec 2008 01:54:00', '733379.07917145418')
(14111, '71.82', '1836.57', 'Wed, 03 Dec 2008 01:54:03', '733379.07920607459')
