Log Date and Time Sat, 11 Apr 2009 09:18:50
Fields:Ambient KilnFront KilnBack Date Date2Num

(0, '32.0', '570.4', '32.0', 'Fri, 10 Apr 2009 10:21:46', '733507.43178818526')
(1588, '32.0', '1277.1', '32.0', 'Fri, 10 Apr 2009 23:35:47', '733507.98318471527')
(1589, '32.0', '1275.0', '32.0', 'Fri, 10 Apr 2009 23:36:17', '733507.98353207635')
(1590, '32.0', '1273.7', '32.0', 'Fri, 10 Apr 2009 23:36:47', '733507.98387944268')
(1591, '32.0', '1272.1', '32.0', 'Fri, 10 Apr 2009 23:37:17', '733507.98422665964')
(1592, '32.0', '1270.1', '32.0', 'Fri, 10 Apr 2009 23:37:47', '733507.98457383562')
(1593, '32.0', '1268.8', '32.0', 'Fri, 10 Apr 2009 23:38:17', '733507.98492105782')
(1594, '32.0', '1266.8', '32.0', 'Fri, 10 Apr 2009 23:38:47', '733507.98526823369')
(1595, '32.0', '1264.8', '32.0', 'Fri, 10 Apr 2009 23:39:17', '733507.98561540979')
(1596, '32.0', '1263.4', '32.0', 'Fri, 10 Apr 2009 23:39:47', '733507.98596281733')
(1597, '32.0', '1262.1', '32.0', 'Fri, 10 Apr 2009 23:40:17', '733507.98630999320')
(1598, '32.0', '1260.1', '32.0', 'Fri, 10 Apr 2009 23:40:47', '733507.98665716837')
(1599, '32.0', '1258.5', '32.0', 'Fri, 10 Apr 2009 23:41:17', '733507.98700439115')
(1600, '32.0', '1256.7', '32.0', 'Fri, 10 Apr 2009 23:41:47', '733507.98735156655')
(1601, '32.0', '1255.2', '32.0', 'Fri, 10 Apr 2009 23:42:17', '733507.98769874300')
(1602, '32.0', '1253.2', '32.0', 'Fri, 10 Apr 2009 23:42:47', '733507.98804596532')
(1603, '32.0', '1251.9', '32.0', 'Fri, 10 Apr 2009 23:43:17', '733507.98839332641')
(1604, '32.0', '1250.5', '32.0', 'Fri, 10 Apr 2009 23:43:47', '733507.98874050169')
(1605, '32.0', '1248.5', '32.0', 'Fri, 10 Apr 2009 23:44:17', '733507.98908772448')
(1606, '32.0', '1247.2', '32.0', 'Fri, 10 Apr 2009 23:44:47', '733507.98943490034')
(1607, '32.0', '1245.2', '32.0', 'Fri, 10 Apr 2009 23:45:17', '733507.98978207598')
(1608, '32.0', '1243.8', '32.0', 'Fri, 10 Apr 2009 23:45:47', '733507.99012929818')
(1609, '32.0', '1242.3', '32.0', 'Fri, 10 Apr 2009 23:46:17', '733507.99047665903')
(1610, '32.0', '1240.3', '32.0', 'Fri, 10 Apr 2009 23:46:47', '733507.99082383513')
(1611, '32.0', '1238.3', '32.0', 'Fri, 10 Apr 2009 23:47:17', '733507.99117105734')
(1612, '32.0', '1237.6', '32.0', 'Fri, 10 Apr 2009 23:47:47', '733507.99151823355')
(1613, '32.0', '1235.6', '32.0', 'Fri, 10 Apr 2009 23:48:17', '733507.99186545552')
(1614, '32.0', '1233.6', '32.0', 'Fri, 10 Apr 2009 23:48:47', '733507.99221263162')
(1615, '32.0', '1232.3', '32.0', 'Fri, 10 Apr 2009 23:49:17', '733507.99255999271')
(1616, '32.0', '1230.3', '32.0', 'Fri, 10 Apr 2009 23:49:47', '733507.99290721491')
(1617, '32.0', '1228.7', '32.0', 'Fri, 10 Apr 2009 23:50:17', '733507.99325457588')
(1618, '32.0', '1227.4', '32.0', 'Fri, 10 Apr 2009 23:50:47', '733507.99360198376')
(1619, '32.0', '1226.1', '32.0', 'Fri, 10 Apr 2009 23:51:17', '733507.99394915928')
(1620, '32.0', '1224.1', '32.0', 'Fri, 10 Apr 2009 23:51:47', '733507.99429633492')
(1621, '32.0', '1222.7', '32.0', 'Fri, 10 Apr 2009 23:52:17', '733507.99464355712')
(1622, '32.0', '1220.7', '32.0', 'Fri, 10 Apr 2009 23:52:47', '733507.99499073322')
(1623, '32.0', '1219.4', '32.0', 'Fri, 10 Apr 2009 23:53:17', '733507.99533790920')
(1624, '32.0', '1217.2', '32.0', 'Fri, 10 Apr 2009 23:53:47', '733507.99568513152')
(1625, '32.0', '1216.5', '32.0', 'Fri, 10 Apr 2009 23:54:17', '733507.99603249261')
(1626, '32.0', '1214.5', '32.0', 'Fri, 10 Apr 2009 23:54:47', '733507.99637966882')
(1627, '32.0', '1213.2', '32.0', 'Fri, 10 Apr 2009 23:55:17', '733507.99672689103')
(1628, '32.0', '1211.9', '32.0', 'Fri, 10 Apr 2009 23:55:47', '733507.99707406689')
(1629, '32.0', '1209.9', '32.0', 'Fri, 10 Apr 2009 23:56:17', '733507.99742124288')
(1630, '32.0', '1208.5', '32.0', 'Fri, 10 Apr 2009 23:56:47', '733507.99776846520')
(1631, '32.0', '1206.5', '32.0', 'Fri, 10 Apr 2009 23:57:17', '733507.99811582605')
(1632, '32.0', '1204.5', '32.0', 'Fri, 10 Apr 2009 23:57:47', '733507.99846300203')
(1633, '32.0', '1203.2', '32.0', 'Fri, 10 Apr 2009 23:58:17', '733507.99881022435')
(1634, '32.0', '1201.9', '32.0', 'Fri, 10 Apr 2009 23:58:47', '733507.99915740022')
(1635, '32.0', '1199.9', '32.0', 'Fri, 10 Apr 2009 23:59:17', '733507.99950462242')
(1636, '32.0', '1198.6', '32.0', 'Fri, 10 Apr 2009 23:59:47', '733507.99985179829')
(1637, '32.0', '1197.2', '32.0', 'Sat, 11 Apr 2009 00:00:17', '733508.00019915949')
(1638, '32.0', '1195.0', '32.0', 'Sat, 11 Apr 2009 00:00:47', '733508.00054638181')
(1639, '32.0', '1193.7', '32.0', 'Sat, 11 Apr 2009 00:01:17', '733508.00089374266')
(1640, '32.0', '1191.7', '32.0', 'Sat, 11 Apr 2009 00:01:47', '733508.00124091818')
(1641, '32.0', '1191.0', '32.0', 'Sat, 11 Apr 2009 00:02:17', '733508.00158814085')
(1642, '32.0', '1189.0', '32.0', 'Sat, 11 Apr 2009 00:02:47', '733508.00193531672')
(1643, '32.0', '1187.7', '32.0', 'Sat, 11 Apr 2009 00:03:17', '733508.00228272402')
(1644, '32.0', '1185.7', '32.0', 'Sat, 11 Apr 2009 00:03:47', '733508.00262989989')
(1645, '32.0', '1184.4', '32.0', 'Sat, 11 Apr 2009 00:04:17', '733508.00297707610')
(1646, '32.0', '1183.1', '32.0', 'Sat, 11 Apr 2009 00:04:47', '733508.00332429819')
(1647, '32.0', '1181.1', '32.0', 'Sat, 11 Apr 2009 00:05:17', '733508.00367147417')
(1648, '32.0', '1179.1', '32.0', 'Sat, 11 Apr 2009 00:05:47', '733508.00401865027')
(1649, '32.0', '1177.8', '32.0', 'Sat, 11 Apr 2009 00:06:17', '733508.00436587236')
(1650, '32.0', '1176.4', '32.0', 'Sat, 11 Apr 2009 00:06:47', '733508.00471323356')
(1651, '32.0', '1175.1', '32.0', 'Sat, 11 Apr 2009 00:07:17', '733508.00506040954')
(1652, '32.0', '1173.1', '32.0', 'Sat, 11 Apr 2009 00:07:47', '733508.00540781789')
(1653, '32.0', '1172.4', '32.0', 'Sat, 11 Apr 2009 00:08:17', '733508.00575499225')
(1654, '32.0', '1170.5', '32.0', 'Sat, 11 Apr 2009 00:08:47', '733508.00610216882')
(1655, '32.0', '1169.1', '32.0', 'Sat, 11 Apr 2009 00:09:17', '733508.00644939113')
(1656, '32.0', '1167.8', '32.0', 'Sat, 11 Apr 2009 00:09:47', '733508.00679656689')
(1657, '32.0', '1166.5', '32.0', 'Sat, 11 Apr 2009 00:10:17', '733508.00714378920')
(1658, '32.0', '1164.5', '32.0', 'Sat, 11 Apr 2009 00:10:47', '733508.00749115122')
(1659, '32.0', '1162.3', '32.0', 'Sat, 11 Apr 2009 00:11:17', '733508.00783837365')
(1660, '32.0', '1161.8', '32.0', 'Sat, 11 Apr 2009 00:11:47', '733508.00818554848')
(1661, '32.0', '1159.6', '32.0', 'Sat, 11 Apr 2009 00:12:17', '733508.00853290944')
(1662, '32.0', '1158.3', '32.0', 'Sat, 11 Apr 2009 00:12:47', '733508.00888013153')
(1663, '32.0', '1157.0', '32.0', 'Sat, 11 Apr 2009 00:13:17', '733508.00922730693')
(1664, '32.0', '1155.7', '32.0', 'Sat, 11 Apr 2009 00:13:47', '733508.00957448455')
(1665, '32.0', '1154.3', '32.0', 'Sat, 11 Apr 2009 00:14:17', '733508.00992170628')
(1666, '32.0', '1152.3', '32.0', 'Sat, 11 Apr 2009 00:14:47', '733508.01026888180')
(1667, '32.0', '1151.0', '32.0', 'Sat, 11 Apr 2009 00:15:17', '733508.01061624277')
(1668, '32.0', '1149.7', '32.0', 'Sat, 11 Apr 2009 00:15:47', '733508.01096346497')
(1669, '32.0', '1147.7', '32.0', 'Sat, 11 Apr 2009 00:16:17', '733508.01131064026')
(1670, '32.0', '1146.4', '32.0', 'Sat, 11 Apr 2009 00:16:47', '733508.01165781775')
(1671, '32.0', '1145.1', '32.0', 'Sat, 11 Apr 2009 00:17:17', '733508.01200504007')
(1672, '32.0', '1143.7', '32.0', 'Sat, 11 Apr 2009 00:17:47', '733508.01235221501')
(1673, '32.0', '1141.6', '32.0', 'Sat, 11 Apr 2009 00:18:17', '733508.01269957609')
(1674, '32.0', '1140.9', '32.0', 'Sat, 11 Apr 2009 00:18:47', '733508.01304679830')
(1675, '32.0', '1138.9', '32.0', 'Sat, 11 Apr 2009 00:19:17', '733508.01339415938')
(1676, '32.0', '1137.6', '32.0', 'Sat, 11 Apr 2009 00:19:47', '733508.01374138170')
(1677, '32.0', '1134.9', '32.0', 'Sat, 11 Apr 2009 00:20:17', '733508.01408855757')
(1678, '32.0', '1134.3', '32.0', 'Sat, 11 Apr 2009 00:20:47', '733508.01443573285')
(1679, '32.0', '1133.0', '32.0', 'Sat, 11 Apr 2009 00:21:17', '733508.01478295564')
(1680, '32.0', '1131.0', '32.0', 'Sat, 11 Apr 2009 00:21:47', '733508.01513013162')
(1681, '32.0', '1130.3', '32.0', 'Sat, 11 Apr 2009 00:22:17', '733508.01547749282')
(1682, '32.0', '1128.8', '32.0', 'Sat, 11 Apr 2009 00:22:47', '733508.01582471433')
(1683, '32.0', '1127.0', '32.0', 'Sat, 11 Apr 2009 00:23:17', '733508.01617189089')
(1684, '32.0', '1125.7', '32.0', 'Sat, 11 Apr 2009 00:23:47', '733508.01651911309')
(1685, '32.0', '1124.1', '32.0', 'Sat, 11 Apr 2009 00:24:17', '733508.01686628873')
(1686, '32.0', '1122.2', '32.0', 'Sat, 11 Apr 2009 00:24:47', '733508.01721346483')
(1687, '32.0', '1120.8', '32.0', 'Sat, 11 Apr 2009 00:25:17', '733508.01756087248')
(1688, '32.0', '1120.2', '32.0', 'Sat, 11 Apr 2009 00:25:47', '733508.01790804835')
(1689, '32.0', '1118.9', '32.0', 'Sat, 11 Apr 2009 00:26:17', '733508.01825540897')
(1690, '32.0', '1116.9', '32.0', 'Sat, 11 Apr 2009 00:26:47', '733508.01860263152')
(1691, '32.0', '1115.5', '32.0', 'Sat, 11 Apr 2009 00:27:17', '733508.01894980762')
(1692, '32.0', '1114.0', '32.0', 'Sat, 11 Apr 2009 00:27:47', '733508.01929698337')
(1693, '32.0', '1112.9', '32.0', 'Sat, 11 Apr 2009 00:28:17', '733508.01964420569')
(1694, '32.0', '1111.6', '32.0', 'Sat, 11 Apr 2009 00:28:47', '733508.01999138168')
(1695, '32.0', '1110.3', '32.0', 'Sat, 11 Apr 2009 00:29:17', '733508.02033874276')
(1696, '32.0', '1108.7', '32.0', 'Sat, 11 Apr 2009 00:29:47', '733508.02068596496')
(1697, '32.0', '1107.6', '32.0', 'Sat, 11 Apr 2009 00:30:17', '733508.02103314095')
(1698, '32.0', '1105.6', '32.0', 'Sat, 11 Apr 2009 00:30:47', '733508.02138031658')
(1699, '32.0', '1104.8', '32.0', 'Sat, 11 Apr 2009 00:31:17', '733508.02172772435')
(1700, '32.0', '1102.8', '32.0', 'Sat, 11 Apr 2009 00:31:47', '733508.02207490010')
(1701, '32.0', '1102.1', '32.0', 'Sat, 11 Apr 2009 00:32:17', '733508.02242212230')
(1702, '32.0', '1100.2', '32.0', 'Sat, 11 Apr 2009 00:32:47', '733508.02276929782')
(1703, '32.0', '1099.5', '32.0', 'Sat, 11 Apr 2009 00:33:17', '733508.02311647439')
(1704, '32.0', '1097.5', '32.0', 'Sat, 11 Apr 2009 00:33:47', '733508.02346369647')
(1705, '32.0', '1096.2', '32.0', 'Sat, 11 Apr 2009 00:34:17', '733508.02381105733')
(1706, '32.0', '1094.9', '32.0', 'Sat, 11 Apr 2009 00:34:47', '733508.02415823331')
(1707, '32.0', '1093.5', '32.0', 'Sat, 11 Apr 2009 00:35:17', '733508.02450545551')
(1708, '32.0', '1092.0', '32.0', 'Sat, 11 Apr 2009 00:35:47', '733508.02485263150')
(1709, '32.0', '1090.7', '32.0', 'Sat, 11 Apr 2009 00:36:17', '733508.02519985347')
(1710, '32.0', '1089.4', '32.0', 'Sat, 11 Apr 2009 00:36:47', '733508.02554702898')
(1711, '32.0', '1088.3', '32.0', 'Sat, 11 Apr 2009 00:37:17', '733508.02589439077')
(1712, '32.0', '1086.7', '32.0', 'Sat, 11 Apr 2009 00:37:47', '733508.02624161297')
(1713, '32.0', '1086.1', '32.0', 'Sat, 11 Apr 2009 00:38:17', '733508.02658878895')
(1714, '32.0', '1084.1', '32.0', 'Sat, 11 Apr 2009 00:38:47', '733508.02693670546')
(1715, '32.0', '1082.8', '32.0', 'Sat, 11 Apr 2009 00:39:17', '733508.02728392777')
(1716, '32.0', '1081.3', '32.0', 'Sat, 11 Apr 2009 00:39:47', '733508.02763110376')
(1717, '32.0', '1080.1', '32.0', 'Sat, 11 Apr 2009 00:40:17', '733508.02797846473')
(1718, '32.0', '1078.8', '32.0', 'Sat, 11 Apr 2009 00:40:47', '733508.02832568646')
(1719, '32.0', '1077.5', '32.0', 'Sat, 11 Apr 2009 00:41:17', '733508.02867286303')
(1720, '32.0', '1076.0', '32.0', 'Sat, 11 Apr 2009 00:41:47', '733508.02902003878')
(1721, '32.0', '1074.7', '32.0', 'Sat, 11 Apr 2009 00:42:17', '733508.02936726098')
(1722, '32.0', '1073.4', '32.0', 'Sat, 11 Apr 2009 00:42:47', '733508.02971443697')
(1723, '32.0', '1072.0', '32.0', 'Sat, 11 Apr 2009 00:43:17', '733508.03006179805')
(1724, '32.0', '1070.7', '32.0', 'Sat, 11 Apr 2009 00:43:47', '733508.03040902026')
(1725, '32.0', '1069.4', '32.0', 'Sat, 11 Apr 2009 00:44:17', '733508.03075619636')
(1726, '32.0', '1068.1', '32.0', 'Sat, 11 Apr 2009 00:44:47', '733508.03110341856')
(1727, '32.0', '1066.7', '32.0', 'Sat, 11 Apr 2009 00:45:17', '733508.03145059443')
(1728, '32.0', '1064.8', '32.0', 'Sat, 11 Apr 2009 00:45:47', '733508.03179777041')
(1729, '32.0', '1064.1', '32.0', 'Sat, 11 Apr 2009 00:46:17', '733508.03214499250')
(1730, '32.0', '1062.8', '32.0', 'Sat, 11 Apr 2009 00:46:47', '733508.03249235393')
(1731, '32.0', '1061.3', '32.0', 'Sat, 11 Apr 2009 00:47:17', '733508.03283957613')
(1732, '32.0', '1059.9', '32.0', 'Sat, 11 Apr 2009 00:47:47', '733508.03318675200')
(1733, '32.0', '1059.3', '32.0', 'Sat, 11 Apr 2009 00:48:17', '733508.03353392787')
(1734, '32.0', '1058.0', '32.0', 'Sat, 11 Apr 2009 00:48:47', '733508.03388115007')
(1735, '32.0', '1056.0', '32.0', 'Sat, 11 Apr 2009 00:49:17', '733508.03422832594')
(1736, '32.0', '1055.3', '32.0', 'Sat, 11 Apr 2009 00:49:47', '733508.03457568714')
(1737, '32.0', '1054.0', '32.0', 'Sat, 11 Apr 2009 00:50:17', '733508.03492290934')
(1738, '32.0', '1052.7', '32.0', 'Sat, 11 Apr 2009 00:50:47', '733508.03527008533')
(1739, '32.0', '1050.7', '32.0', 'Sat, 11 Apr 2009 00:51:17', '733508.03561726119')
(1740, '32.0', '1050.1', '32.0', 'Sat, 11 Apr 2009 00:51:47', '733508.03596448363')
(1741, '32.0', '1048.7', '32.0', 'Sat, 11 Apr 2009 00:52:17', '733508.03631165938')
(1742, '32.0', '1047.4', '32.0', 'Sat, 11 Apr 2009 00:52:47', '733508.03665902058')
(1743, '32.0', '1045.9', '32.0', 'Sat, 11 Apr 2009 00:53:17', '733508.03700624267')
(1744, '32.0', '1044.8', '32.0', 'Sat, 11 Apr 2009 00:53:47', '733508.03735341865')
(1745, '32.0', '1043.3', '32.0', 'Sat, 11 Apr 2009 00:54:17', '733508.03770059452')
(1746, '32.0', '1042.0', '32.0', 'Sat, 11 Apr 2009 00:54:47', '733508.03804781672')
(1747, '32.0', '1041.3', '32.0', 'Sat, 11 Apr 2009 00:55:17', '733508.03839499271')
(1748, '32.0', '1039.3', '32.0', 'Sat, 11 Apr 2009 00:55:47', '733508.03874240012')
(1749, '32.0', '1038.7', '32.0', 'Sat, 11 Apr 2009 00:56:17', '733508.03908957599')
(1750, '32.0', '1037.4', '32.0', 'Sat, 11 Apr 2009 00:56:47', '733508.03943675209')
(1751, '32.0', '1036.0', '32.0', 'Sat, 11 Apr 2009 00:57:17', '733508.03978397429')
(1752, '32.0', '1034.7', '32.0', 'Sat, 11 Apr 2009 00:57:47', '733508.04013115028')
(1753, '32.0', '1033.4', '32.0', 'Sat, 11 Apr 2009 00:58:17', '733508.04047832673')
(1754, '32.0', '1032.1', '32.0', 'Sat, 11 Apr 2009 00:58:47', '733508.04082554800')
(1755, '32.0', '1030.8', '32.0', 'Sat, 11 Apr 2009 00:59:17', '733508.04117290862')
(1756, '32.0', '1029.2', '32.0', 'Sat, 11 Apr 2009 00:59:47', '733508.04152013140')
(1757, '32.0', '1028.6', '32.0', 'Sat, 11 Apr 2009 01:00:17', '733508.04186730727')
(1758, '32.0', '1027.3', '32.0', 'Sat, 11 Apr 2009 01:00:47', '733508.04221448326')
(1759, '32.0', '1025.9', '32.0', 'Sat, 11 Apr 2009 01:01:17', '733508.04256170487')
(1760, '32.0', '1024.6', '32.0', 'Sat, 11 Apr 2009 01:01:47', '733508.04290888156')
(1761, '32.0', '1024.0', '32.0', 'Sat, 11 Apr 2009 01:02:17', '733508.04325624253')
(1762, '32.0', '1022.6', '32.0', 'Sat, 11 Apr 2009 01:02:47', '733508.04360346484')
(1763, '32.0', '1020.7', '32.0', 'Sat, 11 Apr 2009 01:03:17', '733508.04395064083')
(1764, '32.0', '1020.0', '32.0', 'Sat, 11 Apr 2009 01:03:47', '733508.04429781670')
(1765, '32.0', '1018.7', '32.0', 'Sat, 11 Apr 2009 01:04:17', '733508.04464503878')
(1766, '32.0', '1017.4', '32.0', 'Sat, 11 Apr 2009 01:04:47', '733508.04499221419')
(1767, '32.0', '1015.9', '32.0', 'Sat, 11 Apr 2009 01:05:17', '733508.04533957585')
(1768, '32.0', '1014.5', '32.0', 'Sat, 11 Apr 2009 01:05:47', '733508.04568679805')
(1769, '32.0', '1014.1', '32.0', 'Sat, 11 Apr 2009 01:06:17', '733508.04603397404')
(1770, '32.0', '1012.6', '32.0', 'Sat, 11 Apr 2009 01:06:47', '733508.04638115002')
(1771, '32.0', '1011.3', '32.0', 'Sat, 11 Apr 2009 01:07:17', '733508.04672837211')
(1772, '32.0', '1010.6', '32.0', 'Sat, 11 Apr 2009 01:07:47', '733508.04707554821')
(1773, '32.0', '1009.3', '32.0', 'Sat, 11 Apr 2009 01:08:17', '733508.04742290929')
(1774, '32.0', '1008.0', '32.0', 'Sat, 11 Apr 2009 01:08:47', '733508.04777013080')
(1775, '32.0', '1006.6', '32.0', 'Sat, 11 Apr 2009 01:09:17', '733508.04811730736')
(1776, '32.0', '1005.3', '32.0', 'Sat, 11 Apr 2009 01:09:47', '733508.04846452957')
(1777, '32.0', '1004.0', '32.0', 'Sat, 11 Apr 2009 01:10:17', '733508.04881170543')
(1778, '32.0', '1002.5', '32.0', 'Sat, 11 Apr 2009 01:10:47', '733508.04915888142')
(1779, '32.0', '1002.0', '32.0', 'Sat, 11 Apr 2009 01:11:17', '733508.04950610362')
(1780, '32.0', '999.8', '32.0', 'Sat, 11 Apr 2009 01:11:47', '733508.04985346412')
(1781, '32.0', '999.4', '32.0', 'Sat, 11 Apr 2009 01:12:17', '733508.05020064069')
(1782, '32.0', '997.9', '32.0', 'Sat, 11 Apr 2009 01:12:47', '733508.05054786289')
(1783, '32.0', '996.5', '32.0', 'Sat, 11 Apr 2009 01:13:17', '733508.05089503888')
(1784, '32.0', '995.5', '32.0', 'Sat, 11 Apr 2009 01:13:47', '733508.05124226108')
(1785, '32.0', '993.9', '32.0', 'Sat, 11 Apr 2009 01:14:17', '733508.05158943706')
(1786, '32.0', '993.3', '32.0', 'Sat, 11 Apr 2009 01:14:47', '733508.05193679803')
(1787, '32.0', '991.9', '32.0', 'Sat, 11 Apr 2009 01:15:17', '733508.05228402023')
(1788, '32.0', '990.6', '32.0', 'Sat, 11 Apr 2009 01:15:47', '733508.05263119598')
(1789, '32.0', '989.3', '32.0', 'Sat, 11 Apr 2009 01:16:17', '733508.05297837220')
(1790, '32.0', '988.6', '32.0', 'Sat, 11 Apr 2009 01:16:47', '733508.05332559440')
(1791, '32.0', '987.3', '32.0', 'Sat, 11 Apr 2009 01:17:17', '733508.05367277027')
(1792, '32.0', '986.0', '32.0', 'Sat, 11 Apr 2009 01:17:47', '733508.05402013147')
(1793, '32.0', '985.2', '32.0', 'Sat, 11 Apr 2009 01:18:17', '733508.05436735367')
(1794, '32.0', '984.0', '32.0', 'Sat, 11 Apr 2009 01:18:47', '733508.05471452966')
(1795, '32.0', '982.5', '32.0', 'Sat, 11 Apr 2009 01:19:17', '733508.05506170553')
(1796, '32.0', '981.2', '32.0', 'Sat, 11 Apr 2009 01:19:47', '733508.05540892773')
(1797, '32.0', '980.5', '32.0', 'Sat, 11 Apr 2009 01:20:17', '733508.05575610360')
(1798, '32.0', '978.6', '32.0', 'Sat, 11 Apr 2009 01:20:47', '733508.05610346480')
(1799, '32.0', '977.9', '32.0', 'Sat, 11 Apr 2009 01:21:17', '733508.05645068700')
(1800, '32.0', '976.6', '32.0', 'Sat, 11 Apr 2009 01:21:47', '733508.05679786357')
(1801, '32.0', '975.3', '32.0', 'Sat, 11 Apr 2009 01:22:17', '733508.05714508519')
(1802, '32.0', '974.6', '32.0', 'Sat, 11 Apr 2009 01:22:47', '733508.05749226105')
(1803, '32.0', '973.3', '32.0', 'Sat, 11 Apr 2009 01:23:17', '733508.05783943692')
(1804, '32.0', '972.0', '32.0', 'Sat, 11 Apr 2009 01:23:47', '733508.05818665924')
(1805, '32.0', '970.7', '32.0', 'Sat, 11 Apr 2009 01:24:17', '733508.05853402033')
(1806, '32.0', '969.4', '32.0', 'Sat, 11 Apr 2009 01:24:47', '733508.05888119619')
(1807, '32.0', '968.5', '32.0', 'Sat, 11 Apr 2009 01:25:17', '733508.05922841851')
(1808, '32.0', '967.2', '32.0', 'Sat, 11 Apr 2009 01:25:47', '733508.05957559438')
(1809, '32.0', '965.9', '32.0', 'Sat, 11 Apr 2009 01:26:17', '733508.05992281658')
(1810, '32.0', '964.5', '32.0', 'Sat, 11 Apr 2009 01:26:47', '733508.06026999257')
(1811, '32.0', '963.9', '32.0', 'Sat, 11 Apr 2009 01:27:17', '733508.06061735365')
(1812, '32.0', '962.6', '32.0', 'Sat, 11 Apr 2009 01:27:47', '733508.06096457585')
(1813, '32.0', '960.6', '32.0', 'Sat, 11 Apr 2009 01:28:17', '733508.06131175184')
(1814, '32.0', '959.9', '32.0', 'Sat, 11 Apr 2009 01:28:47', '733508.06165892771')
(1815, '32.0', '958.6', '32.0', 'Sat, 11 Apr 2009 01:29:17', '733508.06200615014')
(1816, '32.0', '957.3', '32.0', 'Sat, 11 Apr 2009 01:29:47', '733508.06235332601')
(1817, '32.0', '956.4', '32.0', 'Sat, 11 Apr 2009 01:30:17', '733508.06270068709')
(1818, '32.0', '955.1', '32.0', 'Sat, 11 Apr 2009 01:30:47', '733508.06304790929')
(1819, '32.0', '954.0', '32.0', 'Sat, 11 Apr 2009 01:31:17', '733508.06339508516')
(1820, '32.0', '953.1', '32.0', 'Sat, 11 Apr 2009 01:31:47', '733508.06374226091')
(1821, '32.0', '951.8', '32.0', 'Sat, 11 Apr 2009 01:32:17', '733508.06408948323')
(1822, '32.0', '950.5', '32.0', 'Sat, 11 Apr 2009 01:32:47', '733508.06443665922')
(1823, '32.0', '949.9', '32.0', 'Sat, 11 Apr 2009 01:33:17', '733508.06478402030')
(1824, '32.0', '948.5', '32.0', 'Sat, 11 Apr 2009 01:33:47', '733508.06513124227')
(1825, '32.0', '947.2', '32.0', 'Sat, 11 Apr 2009 01:34:17', '733508.06547841849')
(1826, '32.0', '946.5', '32.0', 'Sat, 11 Apr 2009 01:34:47', '733508.06582564081')
(1827, '32.0', '945.0', '32.0', 'Sat, 11 Apr 2009 01:35:17', '733508.06617281726')
(1828, '32.0', '944.6', '32.0', 'Sat, 11 Apr 2009 01:35:47', '733508.06651999266')
(1829, '32.0', '942.6', '32.0', 'Sat, 11 Apr 2009 01:36:17', '733508.06686721474')
(1830, '32.0', '941.7', '32.0', 'Sat, 11 Apr 2009 01:36:47', '733508.06721494626')
(1831, '32.0', '941.1', '32.0', 'Sat, 11 Apr 2009 01:37:17', '733508.06756212225')
(1832, '32.0', '939.7', '32.0', 'Sat, 11 Apr 2009 01:37:47', '733508.06790934445')
(1833, '32.0', '938.4', '32.0', 'Sat, 11 Apr 2009 01:38:17', '733508.06825670565')
(1834, '32.0', '937.1', '32.0', 'Sat, 11 Apr 2009 01:38:47', '733508.06860392785')
(1835, '32.0', '936.4', '32.0', 'Sat, 11 Apr 2009 01:39:17', '733508.06895110372')
(1836, '32.0', '935.1', '32.0', 'Sat, 11 Apr 2009 01:39:47', '733508.06929827970')
(1837, '32.0', '933.8', '32.0', 'Sat, 11 Apr 2009 01:40:17', '733508.06964550202')
(1838, '32.0', '932.5', '32.0', 'Sat, 11 Apr 2009 01:40:47', '733508.06999267789')
(1839, '32.0', '932.5', '32.0', 'Sat, 11 Apr 2009 01:41:17', '733508.07034003898')
(1840, '32.0', '930.5', '32.0', 'Sat, 11 Apr 2009 01:41:47', '733508.07068726106')
(1841, '32.0', '929.0', '32.0', 'Sat, 11 Apr 2009 01:42:17', '733508.07103443705')
(1842, '32.0', '928.3', '32.0', 'Sat, 11 Apr 2009 01:42:47', '733508.07138235378')
(1843, '32.0', '927.7', '32.0', 'Sat, 11 Apr 2009 01:43:17', '733508.07172957598')
(1844, '32.0', '926.4', '32.0', 'Sat, 11 Apr 2009 01:43:47', '733508.07207675197')
(1845, '32.0', '925.1', '32.0', 'Sat, 11 Apr 2009 01:44:17', '733508.07242411305')
(1846, '32.0', '923.7', '32.0', 'Sat, 11 Apr 2009 01:44:47', '733508.07277133514')
(1847, '32.0', '923.1', '32.0', 'Sat, 11 Apr 2009 01:45:17', '733508.07311851124')
(1848, '32.0', '921.8', '32.0', 'Sat, 11 Apr 2009 01:45:47', '733508.07346568722')
(1849, '32.0', '920.4', '32.0', 'Sat, 11 Apr 2009 01:46:17', '733508.07381290931')
(1850, '32.0', '919.1', '32.0', 'Sat, 11 Apr 2009 01:46:47', '733508.07416008471')
(1851, '32.0', '917.8', '32.0', 'Sat, 11 Apr 2009 01:47:17', '733508.07450726116')
(1852, '32.0', '916.9', '32.0', 'Sat, 11 Apr 2009 01:47:47', '733508.07485466858')
(1853, '32.0', '916.5', '32.0', 'Sat, 11 Apr 2009 01:48:17', '733508.07520184445')
(1854, '32.0', '915.2', '32.0', 'Sat, 11 Apr 2009 01:48:47', '733508.07554906677')
(1855, '32.0', '914.3', '32.0', 'Sat, 11 Apr 2009 01:49:17', '733508.07589624275')
